Campaign_Name,Placement_Name,Creative_Name,Site_Name,Date,Ad_Type,Environment,Device,Impressions,Clicks,CTR,Total_Conversions,Post_Click_Conversions,Post_View_Conversions,Click_Through_Conversions,View_Through_Conversions,Media_Cost,Revenue,ROAS,CPM,CPC,CPA,Viewable_Impressions,Measurable_Impressions,Viewability_Rate,Active_View_Viewable_Impressions,Active_View_Measurable_Impressions,Active_View_Eligible_Impressions,Active_View_Avg_Time_Seconds
Black_Friday_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-06-06,Video,Mobile,Mobile,1685436,34329,2.04,2033,1728,305,1728,305,68268.65,301541.96,4.42,40.51,1.99,33.58,1516892,1685436,90.0,1516892,1685436,1685436,10.9
Cyber_Monday_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-06-06,Native,Mobile,Mobile,1978914,50129,2.53,4145,3523,622,3523,622,123795.76,679267.55,5.49,62.56,2.47,29.87,1781022,1978914,90.0,1781022,1978914,1978914,14.6
Cyber_Monday_2024,Video_Placement,Video_Creative,TechReview.com,2024-06-06,Video,Mobile,Mobile,1716227,41066,2.39,3167,2691,476,2691,476,95868.35,464413.83,4.84,55.86,2.33,30.27,1544604,1716227,90.0,1544604,1716227,1716227,9.4
Summer_Sale_2024,Display_Placement,Display_Creative,Shopping.com,2024-06-06,Display,Mobile,Mobile,1093856,21013,1.92,1662,1412,250,1412,250,46697.58,300560.71,6.44,42.69,2.22,28.1,984470,1093856,90.0,984470,1093856,1093856,10.9
Summer_Sale_2024,Native_Placement,Native_Creative,Shopping.com,2024-06-06,Native,Mobile,Mobile,1561981,26481,1.7,1402,1191,211,1191,211,59940.59,253756.7,4.23,38.37,2.26,42.75,1405782,1561981,90.0,1405782,1561981,1561981,13.4
Back_To_School_2024,Display_Placement,Display_Creative,Shopping.com,2024-06-06,Display,Desktop,Desktop,2092883,57852,2.76,5316,4518,798,4518,798,122244.4,1036333.61,8.48,58.41,2.11,23.0,1883594,2092883,90.0,1883594,2092883,2092883,11.0
Back_To_School_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-06-06,Native,Mobile,Mobile,1728362,47786,2.76,3502,2976,526,2976,526,99186.86,520218.68,5.24,57.39,2.08,28.32,1555525,1728362,90.0,1555525,1728362,1728362,10.3
Spring_Launch_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-06-06,Native,Mobile,Mobile,1057917,24185,2.29,1616,1373,243,1373,243,42195.7,275541.88,6.53,39.89,1.74,26.11,952125,1057917,90.0,952125,1057917,1057917,13.8
Spring_Launch_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-06-06,Display,Mobile,Mobile,2376586,62873,2.65,4664,3964,700,3964,700,126256.15,836675.94,6.63,53.13,2.01,27.07,2138927,2376586,90.0,2138927,2376586,2376586,8.9
Valentine_Day_2024,Native_Placement,Native_Creative,Shopping.com,2024-06-06,Native,Mobile,Mobile,2420017,50227,2.08,3660,3111,549,3111,549,96881.17,552627.25,5.7,40.03,1.93,26.47,2178015,2420017,90.0,2178015,2420017,2420017,11.8
Valentine_Day_2024,Display_Placement,Display_Creative,Shopping.com,2024-06-06,Display,Mobile,Mobile,2079420,58376,2.81,5543,4711,832,4711,832,129646.7,1056433.53,8.15,62.35,2.22,23.39,1871478,2079420,90.0,1871478,2079420,2079420,14.4
New_Year_2024,Video_Placement,Video_Creative,TechReview.com,2024-06-06,Video,Mobile,Mobile,1282622,29976,2.34,1870,1589,281,1589,281,67663.47,274488.3,4.06,52.75,2.26,36.18,1154359,1282622,90.0,1154359,1282622,1282622,15.0
New_Year_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-06-06,Display,Desktop,Desktop,1945963,31468,1.62,2886,2453,433,2453,433,76066.63,542549.55,7.13,39.09,2.42,26.36,1751366,1945963,90.0,1751366,1945963,1945963,14.6
Q3_Promo_2024,Video_Placement,Video_Creative,PremiumNews.com,2024-06-06,Video,Mobile,Mobile,1859960,38388,2.06,2250,1912,338,1912,338,73803.66,364952.1,4.94,39.68,1.92,32.8,1673964,1859960,90.0,1673964,1859960,1859960,11.4
Q3_Promo_2024,Display_Placement,Display_Creative,Shopping.com,2024-06-06,Display,Mobile,Mobile,2287373,41517,1.82,2533,2153,380,2153,380,94752.12,366987.44,3.87,41.42,2.28,37.41,2058635,2287373,90.0,2058635,2287373,2287373,9.9
Flash_Sale_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-06-06,Display,Mobile,Mobile,2576981,44756,1.74,4282,3639,643,3639,643,100382.66,713258.07,7.11,38.95,2.24,23.44,2319282,2576981,90.0,2319282,2576981,2576981,9.6
Flash_Sale_2024,Video_Placement,Video_Creative,PremiumNews.com,2024-06-06,Video,Desktop,Desktop,2465625,59145,2.4,5683,4830,853,4830,853,122847.56,1021877.42,8.32,49.82,2.08,21.62,2219062,2465625,90.0,2219062,2465625,2465625,10.2
Holiday_Campaign_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-06-07,Display,Desktop,Desktop,3007253,55801,1.86,3427,2912,515,2912,515,117614.29,532195.55,4.52,39.11,2.11,34.32,2706527,3007253,90.0,2706527,3007253,3007253,14.2
Holiday_Campaign_2024,Video_Placement,Video_Creative,TechReview.com,2024-06-07,Video,Mobile,Mobile,1951909,40200,2.06,2693,2289,404,2289,404,73475.28,442756.72,6.03,37.64,1.83,27.28,1756718,1951909,90.0,1756718,1951909,1951909,12.9
Black_Friday_2024,Video_Placement,Video_Creative,PremiumNews.com,2024-06-07,Video,Desktop,Desktop,1146052,27075,2.36,2228,1893,335,1893,335,47710.94,401233.65,8.41,41.63,1.76,21.41,1031446,1146052,90.0,1031446,1146052,1146052,15.5
Black_Friday_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-06-07,Native,Desktop,Desktop,1992836,45193,2.27,3600,3060,540,3060,540,102870.33,591027.13,5.75,51.62,2.28,28.58,1793552,1992836,90.0,1793552,1992836,1992836,14.9
Cyber_Monday_2024,Native_Placement,Native_Creative,TechReview.com,2024-06-07,Native,Desktop,Desktop,1483745,30858,2.08,2618,2225,393,2225,393,75879.68,486717.84,6.41,51.14,2.46,28.98,1335370,1483745,90.0,1335370,1483745,1483745,15.7
Cyber_Monday_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-06-07,Video,Desktop,Desktop,1526012,25887,1.7,1981,1683,298,1683,298,44456.3,354408.98,7.97,29.13,1.72,22.44,1373410,1526012,90.0,1373410,1526012,1526012,10.6
Summer_Sale_2024,Video_Placement,Video_Creative,PremiumNews.com,2024-06-07,Video,Mobile,Mobile,2597392,62476,2.41,4638,3942,696,3942,696,117348.18,878432.08,7.49,45.18,1.88,25.3,2337652,2597392,90.0,2337652,2597392,2597392,14.5
Summer_Sale_2024,Display_Placement,Display_Creative,Shopping.com,2024-06-07,Display,Desktop,Desktop,1258947,30996,2.46,2206,1875,331,1875,331,61860.25,336780.51,5.44,49.14,2.0,28.04,1133052,1258947,90.0,1133052,1258947,1258947,14.8
Back_To_School_2024,Native_Placement,Native_Creative,TechReview.com,2024-06-07,Native,Desktop,Desktop,2593891,63650,2.45,4200,3570,630,3570,630,149490.36,629443.14,4.21,57.63,2.35,35.59,2334501,2593891,90.0,2334501,2593891,2593891,13.4
Back_To_School_2024,Video_Placement,Video_Creative,Shopping.com,2024-06-07,Video,Mobile,Mobile,2322456,56006,2.41,4694,3989,705,3989,705,118835.25,812111.91,6.83,51.17,2.12,25.32,2090210,2322456,90.0,2090210,2322456,2322456,9.2
Spring_Launch_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-06-07,Video,Desktop,Desktop,2403363,59914,2.49,5694,4839,855,4839,855,127922.14,1033490.37,8.08,53.23,2.14,22.47,2163026,2403363,90.0,2163026,2403363,2403363,13.9
Spring_Launch_2024,Display_Placement,Display_Creative,TechReview.com,2024-06-07,Display,Mobile,Mobile,3593327,93045,2.59,7512,6385,1127,6385,1127,165316.2,1224424.17,7.41,46.01,1.78,22.01,3233994,3593327,90.0,3233994,3593327,3593327,10.6
Valentine_Day_2024,Video_Placement,Video_Creative,Shopping.com,2024-06-07,Video,Mobile,Mobile,3327729,70845,2.13,5425,4611,814,4611,814,176436.04,1015401.99,5.76,53.02,2.49,32.52,2994956,3327729,90.0,2994956,3327729,3327729,14.7
Valentine_Day_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-06-07,Display,Mobile,Mobile,1252791,19669,1.57,1143,971,172,971,172,45274.85,189105.47,4.18,36.14,2.3,39.61,1127511,1252791,90.0,1127511,1252791,1252791,9.6
New_Year_2024,Display_Placement,Display_Creative,TechReview.com,2024-06-07,Display,Desktop,Desktop,1439410,25864,1.8,2043,1736,307,1736,307,59562.1,358569.16,6.02,41.38,2.3,29.15,1295469,1439410,90.0,1295469,1439410,1439410,16.2
New_Year_2024,Native_Placement,Native_Creative,Shopping.com,2024-06-07,Native,Mobile,Mobile,2388741,46618,1.95,2869,2438,431,2438,431,98045.81,539304.51,5.5,41.04,2.1,34.17,2149866,2388741,90.0,2149866,2388741,2388741,15.9
Q3_Promo_2024,Video_Placement,Video_Creative,TechReview.com,2024-06-07,Video,Desktop,Desktop,3069099,68791,2.24,5485,4662,823,4662,823,149172.83,922931.29,6.19,48.6,2.17,27.2,2762189,3069099,90.0,2762189,3069099,3069099,9.9
Q3_Promo_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-06-07,Display,Mobile,Mobile,745423,15775,2.12,960,816,144,816,144,38251.02,176012.83,4.6,51.31,2.42,39.84,670880,745423,90.0,670880,745423,745423,13.4
Flash_Sale_2024,Display_Placement,Display_Creative,Shopping.com,2024-06-07,Display,Desktop,Desktop,1746494,41241,2.36,3317,2819,498,2819,498,84500.23,590576.6,6.99,48.38,2.05,25.47,1571844,1746494,90.0,1571844,1746494,1746494,15.2
Flash_Sale_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-06-07,Video,Desktop,Desktop,1823673,39481,2.16,2538,2157,381,2157,381,82175.1,489185.57,5.95,45.06,2.08,32.38,1641305,1823673,90.0,1641305,1823673,1823673,14.9
Holiday_Campaign_2024,Video_Placement,Video_Creative,Shopping.com,2024-06-08,Video,Mobile,Mobile,1967715,50639,2.57,3047,2589,458,2589,458,109366.75,565621.91,5.17,55.58,2.16,35.89,1770943,1967715,90.0,1770943,1967715,1967715,13.0
Holiday_Campaign_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-06-08,Display,Mobile,Mobile,2296356,45102,1.96,2987,2538,449,2538,449,107497.87,557307.28,5.18,46.81,2.38,35.99,2066720,2296356,90.0,2066720,2296356,2296356,14.9
Black_Friday_2024,Native_Placement,Native_Creative,TechReview.com,2024-06-08,Native,Mobile,Mobile,962145,24963,2.59,1351,1148,203,1148,203,46267.0,230669.27,4.99,48.09,1.85,34.25,865930,962145,90.0,865930,962145,962145,11.8
Black_Friday_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-06-08,Display,Desktop,Desktop,849939,13557,1.6,1084,921,163,921,163,26345.65,157520.43,5.98,31.0,1.94,24.3,764945,849939,90.0,764945,849939,849939,12.0
Cyber_Monday_2024,Native_Placement,Native_Creative,TechReview.com,2024-06-08,Native,Desktop,Desktop,1609316,37032,2.3,3493,2969,524,2969,524,71790.52,682371.39,9.51,44.61,1.94,20.55,1448384,1609316,90.0,1448384,1609316,1609316,9.4
Cyber_Monday_2024,Video_Placement,Video_Creative,PremiumNews.com,2024-06-08,Video,Mobile,Mobile,963714,23910,2.48,2060,1751,309,1751,309,48661.91,327722.16,6.73,50.49,2.04,23.62,867342,963714,90.0,867342,963714,963714,14.7
Summer_Sale_2024,Video_Placement,Video_Creative,TechReview.com,2024-06-08,Video,Desktop,Desktop,1274958,36293,2.85,2941,2499,442,2499,442,83535.47,548304.09,6.56,65.52,2.3,28.4,1147462,1274958,90.0,1147462,1274958,1274958,14.7
Summer_Sale_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-06-08,Display,Desktop,Desktop,2087144,54469,2.61,4483,3810,673,3810,673,108721.29,784512.97,7.22,52.09,2.0,24.25,1878429,2087144,90.0,1878429,2087144,2087144,15.4
Back_To_School_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-06-08,Video,Mobile,Mobile,1008092,15932,1.58,1071,910,161,910,161,39616.4,198132.26,5.0,39.3,2.49,36.99,907282,1008092,90.0,907282,1008092,1008092,10.2
Back_To_School_2024,Native_Placement,Native_Creative,Shopping.com,2024-06-08,Native,Desktop,Desktop,2050074,49678,2.42,3902,3316,586,3316,586,86921.84,756074.22,8.7,42.4,1.75,22.28,1845066,2050074,90.0,1845066,2050074,2050074,13.4
Spring_Launch_2024,Video_Placement,Video_Creative,Shopping.com,2024-06-08,Video,Desktop,Desktop,2300663,61352,2.67,4151,3528,623,3528,623,131841.31,721799.15,5.47,57.31,2.15,31.76,2070596,2300663,90.0,2070596,2300663,2300663,16.0
Spring_Launch_2024,Native_Placement,Native_Creative,TechReview.com,2024-06-08,Native,Mobile,Mobile,977922,24856,2.54,1948,1655,293,1655,293,59408.78,364138.74,6.13,60.75,2.39,30.5,880129,977922,90.0,880129,977922,977922,8.8
Valentine_Day_2024,Display_Placement,Display_Creative,Shopping.com,2024-06-08,Display,Mobile,Mobile,1555944,27675,1.78,2027,1722,305,1722,305,67539.22,293419.01,4.34,43.41,2.44,33.32,1400349,1555944,90.0,1400349,1555944,1555944,12.4
Valentine_Day_2024,Native_Placement,Native_Creative,Shopping.com,2024-06-08,Native,Desktop,Desktop,1593497,44021,2.76,3613,3071,542,3071,542,104637.56,581792.28,5.56,65.67,2.38,28.96,1434147,1593497,90.0,1434147,1593497,1593497,10.9
New_Year_2024,Native_Placement,Native_Creative,Lifestyle.com,2024-06-08,Native,Mobile,Mobile,2113632,46589,2.2,3401,2890,511,2890,511,92824.34,511102.41,5.51,43.92,1.99,27.29,1902268,2113632,90.0,1902268,2113632,2113632,10.5
New_Year_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-06-08,Display,Mobile,Mobile,1773884,49421,2.79,4743,4031,712,4031,712,83169.32,726617.84,8.74,46.89,1.68,17.54,1596495,1773884,90.0,1596495,1773884,1773884,15.4
Q3_Promo_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-06-08,Video,Mobile,Mobile,1825358,50842,2.79,3538,3007,531,3007,531,108420.36,649063.08,5.99,59.4,2.13,30.64,1642822,1825358,90.0,1642822,1825358,1825358,10.6
Q3_Promo_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-06-08,Display,Desktop,Desktop,1662707,43382,2.61,4199,3569,630,3569,630,96888.21,783476.46,8.09,58.27,2.23,23.07,1496436,1662707,90.0,1496436,1662707,1662707,15.8
Flash_Sale_2024,Native_Placement,Native_Creative,Shopping.com,2024-06-08,Native,Desktop,Desktop,2132316,42700,2.0,2662,2262,400,2262,400,73952.06,484074.23,6.55,34.68,1.73,27.78,1919084,2132316,90.0,1919084,2132316,2132316,9.8
Flash_Sale_2024,Video_Placement,Video_Creative,PremiumNews.com,2024-06-08,Video,Desktop,Desktop,1025309,20630,2.01,1139,968,171,968,171,37770.0,168648.31,4.47,36.84,1.83,33.16,922778,1025309,90.0,922778,1025309,1025309,15.3
Holiday_Campaign_2024,Native_Placement,Native_Creative,Shopping.com,2024-06-09,Native,Desktop,Desktop,2760784,73838,2.67,6761,5746,1015,5746,1015,182629.99,1041325.05,5.7,66.15,2.47,27.01,2484705,2760784,90.0,2484705,2760784,2760784,15.5
Holiday_Campaign_2024,Display_Placement,Display_Creative,Shopping.com,2024-06-09,Display,Desktop,Desktop,2229271,39222,1.76,3216,2733,483,2733,483,76666.48,472333.74,6.16,34.39,1.95,23.84,2006343,2229271,90.0,2006343,2229271,2229271,9.3
Black_Friday_2024,Native_Placement,Native_Creative,Shopping.com,2024-06-09,Native,Mobile,Mobile,1174674,30905,2.63,2055,1746,309,1746,309,71809.18,302789.75,4.22,61.13,2.32,34.94,1057206,1174674,90.0,1057206,1174674,1174674,11.7
Black_Friday_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-06-09,Display,Desktop,Desktop,1999494,53584,2.68,5147,4374,773,4374,773,104677.27,1003314.98,9.58,52.35,1.95,20.34,1799544,1999494,90.0,1799544,1999494,1999494,14.4
Cyber_Monday_2024,Display_Placement,Display_Creative,TechReview.com,2024-06-09,Display,Mobile,Mobile,2025225,44161,2.18,3976,3379,597,3379,597,93994.72,686050.85,7.3,46.41,2.13,23.64,1822702,2025225,90.0,1822702,2025225,2025225,12.1
Cyber_Monday_2024,Video_Placement,Video_Creative,TechReview.com,2024-06-09,Video,Desktop,Desktop,1496107,23581,1.58,1897,1612,285,1612,285,54803.43,350563.84,6.4,36.63,2.32,28.89,1346496,1496107,90.0,1346496,1496107,1496107,13.4
Summer_Sale_2024,Video_Placement,Video_Creative,PremiumNews.com,2024-06-09,Video,Desktop,Desktop,915622,14373,1.57,1333,1133,200,1133,200,29326.65,233488.21,7.96,32.03,2.04,22.0,824059,915622,90.0,824059,915622,915622,10.2
Summer_Sale_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-06-09,Native,Desktop,Desktop,2136710,35353,1.65,3126,2657,469,2657,469,78590.67,550735.94,7.01,36.78,2.22,25.14,1923039,2136710,90.0,1923039,2136710,2136710,15.6
Back_To_School_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-06-09,Display,Mobile,Mobile,2279540,40228,1.76,2454,2085,369,2085,369,81889.34,464015.35,5.67,35.92,2.04,33.37,2051586,2279540,90.0,2051586,2279540,2279540,15.4
Back_To_School_2024,Video_Placement,Video_Creative,Shopping.com,2024-06-09,Video,Desktop,Desktop,1168537,28147,2.41,2614,2221,393,2221,393,62045.67,408358.51,6.58,53.1,2.2,23.74,1051683,1168537,90.0,1051683,1168537,1168537,14.0
Spring_Launch_2024,Native_Placement,Native_Creative,Lifestyle.com,2024-06-09,Native,Mobile,Mobile,2668506,63474,2.38,4113,3496,617,3496,617,127959.2,693041.38,5.42,47.95,2.02,31.11,2401655,2668506,90.0,2401655,2668506,2668506,9.8
Spring_Launch_2024,Video_Placement,Video_Creative,Shopping.com,2024-06-09,Video,Mobile,Mobile,1712788,30021,1.75,2250,1912,338,1912,338,51716.61,433968.99,8.39,30.19,1.72,22.99,1541509,1712788,90.0,1541509,1712788,1712788,10.6
Valentine_Day_2024,Native_Placement,Native_Creative,TechReview.com,2024-06-09,Native,Desktop,Desktop,1932693,30599,1.58,1871,1590,281,1590,281,69224.91,281027.63,4.06,35.82,2.26,37.0,1739423,1932693,90.0,1739423,1932693,1932693,13.5
Valentine_Day_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-06-09,Display,Desktop,Desktop,1064912,22936,2.15,1948,1655,293,1655,293,56378.66,330448.29,5.86,52.94,2.46,28.94,958420,1064912,90.0,958420,1064912,1064912,15.1
New_Year_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-06-09,Video,Desktop,Desktop,3444226,66487,1.93,6107,5190,917,5190,917,147457.38,914910.54,6.2,42.81,2.22,24.15,3099803,3444226,90.0,3099803,3444226,3444226,15.8
New_Year_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-06-09,Native,Mobile,Mobile,1267649,27392,2.16,2012,1710,302,1710,302,60404.8,358966.54,5.94,47.65,2.21,30.02,1140884,1267649,90.0,1140884,1267649,1267649,10.5
Q3_Promo_2024,Video_Placement,Video_Creative,PremiumNews.com,2024-06-09,Video,Desktop,Desktop,2286437,39575,1.73,2302,1956,346,1956,346,93913.71,420775.19,4.48,41.07,2.37,40.8,2057793,2286437,90.0,2057793,2286437,2286437,12.1
Q3_Promo_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-06-09,Display,Desktop,Desktop,2175339,46419,2.13,3052,2594,458,2594,458,108316.52,456056.11,4.21,49.79,2.33,35.49,1957805,2175339,90.0,1957805,2175339,2175339,12.1
Flash_Sale_2024,Display_Placement,Display_Creative,Shopping.com,2024-06-09,Display,Desktop,Desktop,2199355,62487,2.84,3532,3002,530,3002,530,110959.84,688353.27,6.2,50.45,1.78,31.42,1979419,2199355,90.0,1979419,2199355,2199355,11.8
Flash_Sale_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-06-09,Native,Desktop,Desktop,1669606,42978,2.57,2864,2434,430,2434,430,79939.6,454174.99,5.68,47.88,1.86,27.91,1502645,1669606,90.0,1502645,1669606,1669606,14.5
Holiday_Campaign_2024,Video_Placement,Video_Creative,TechReview.com,2024-06-10,Video,Desktop,Desktop,3445005,84862,2.46,6140,5219,921,5219,921,161284.75,1020392.49,6.33,46.82,1.9,26.27,3100504,3445005,90.0,3100504,3445005,3445005,15.6
Holiday_Campaign_2024,Native_Placement,Native_Creative,Shopping.com,2024-06-10,Native,Mobile,Mobile,1685406,33149,1.97,2229,1894,335,1894,335,77408.82,370583.01,4.79,45.93,2.34,34.73,1516865,1685406,90.0,1516865,1685406,1685406,13.0
Black_Friday_2024,Native_Placement,Native_Creative,Shopping.com,2024-06-10,Native,Desktop,Desktop,1248404,23218,1.86,1416,1203,213,1203,213,41727.74,205436.91,4.92,33.42,1.8,29.47,1123563,1248404,90.0,1123563,1248404,1248404,10.9
Black_Friday_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-06-10,Display,Mobile,Mobile,1096068,20611,1.88,1152,979,173,979,173,40539.98,197012.61,4.86,36.99,1.97,35.19,986461,1096068,90.0,986461,1096068,1096068,15.8
Cyber_Monday_2024,Video_Placement,Video_Creative,TechReview.com,2024-06-10,Video,Desktop,Desktop,2394610,37857,1.58,2604,2213,391,2213,391,89587.39,421450.92,4.7,37.41,2.37,34.4,2155149,2394610,90.0,2155149,2394610,2394610,10.9
Cyber_Monday_2024,Display_Placement,Display_Creative,Shopping.com,2024-06-10,Display,Desktop,Desktop,1617331,31252,1.93,3005,2554,451,2554,451,74361.45,539087.22,7.25,45.98,2.38,24.75,1455597,1617331,90.0,1455597,1617331,1617331,13.2
Summer_Sale_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-06-10,Display,Desktop,Desktop,1258119,31504,2.5,2146,1824,322,1824,322,65778.44,321486.91,4.89,52.28,2.09,30.65,1132307,1258119,90.0,1132307,1258119,1258119,11.0
Summer_Sale_2024,Video_Placement,Video_Creative,PremiumNews.com,2024-06-10,Video,Mobile,Mobile,2724167,58782,2.16,3994,3394,600,3394,600,122056.19,728869.98,5.97,44.8,2.08,30.56,2451750,2724167,90.0,2451750,2724167,2724167,12.2
Back_To_School_2024,Video_Placement,Video_Creative,Shopping.com,2024-06-10,Video,Mobile,Mobile,1066078,26284,2.47,2375,2018,357,2018,357,55789.51,458035.27,8.21,52.33,2.12,23.49,959470,1066078,90.0,959470,1066078,1066078,11.4
Back_To_School_2024,Native_Placement,Native_Creative,TechReview.com,2024-06-10,Native,Desktop,Desktop,1957080,48043,2.45,2902,2466,436,2466,436,117031.45,476552.75,4.07,59.8,2.44,40.33,1761372,1957080,90.0,1761372,1957080,1957080,14.0
Spring_Launch_2024,Native_Placement,Native_Creative,Lifestyle.com,2024-06-10,Native,Mobile,Mobile,2590135,41747,1.61,3523,2994,529,2994,529,97838.44,685597.27,7.01,37.77,2.34,27.77,2331121,2590135,90.0,2331121,2590135,2590135,11.9
Spring_Launch_2024,Video_Placement,Video_Creative,PremiumNews.com,2024-06-10,Video,Mobile,Mobile,1637019,44114,2.69,2850,2422,428,2422,428,81120.34,431143.51,5.31,49.55,1.84,28.46,1473317,1637019,90.0,1473317,1637019,1637019,16.1
Valentine_Day_2024,Native_Placement,Native_Creative,TechReview.com,2024-06-10,Native,Mobile,Mobile,2423155,61542,2.54,4476,3804,672,3804,672,115827.17,855274.19,7.38,47.8,1.88,25.88,2180839,2423155,90.0,2180839,2423155,2423155,12.2
Valentine_Day_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-06-10,Video,Desktop,Desktop,1126162,20650,1.83,1385,1177,208,1177,208,47661.39,224363.47,4.71,42.32,2.31,34.41,1013545,1126162,90.0,1013545,1126162,1126162,12.5
