Campaign_Group,Campaign_Name,Ad_Name,Date,Objective,Ad_Format,Device,Job_Function,Seniority,Company_Size,Industry,Impressions,Clicks,CTR,Conversions,Conversion_Rate,Spend,CPC,Revenue,ROAS,Leads,Lead_Form_Completion_Rate,Engagement_Rate
Black_Group,Black_Friday_2024,Marketing_Ad,2024-06-07,Lead_Generation,Carousel,Desktop,Marketing,VP,1001-5000,Technology,245120,7970,3.25,492,6.17,21696.82,2.72,79899.54,3.68,492,65.37,4.07
Black_Group,Black_Friday_2024,IT_Ad,2024-06-07,Lead_Generation,Carousel,Mobile,IT,Director,501-1000,Consulting,376868,12699,3.37,748,5.89,31703.87,2.5,151168.95,4.77,748,71.83,3.39
Cyber_Group,Cyber_Monday_2024,IT_Ad,2024-06-07,Brand_Awareness,Video,Desktop,IT,C-Level,5001-10000,Marketing,329813,7031,2.13,558,7.94,15079.68,2.14,113270.86,7.51,558,72.86,3.37
Cyber_Group,Cyber_Monday_2024,Marketing_Ad,2024-06-07,Conversions,Sponsored_Content,Mobile,Marketing,Director,5001-10000,Education,357673,11274,3.15,944,8.37,29387.46,2.61,165431.13,5.63,944,63.96,3.26
Summer_Group,Summer_Sale_2024,HR_Ad,2024-06-07,Conversions,Single_Image,Mobile,HR,Director,5001-10000,Consulting,218371,7803,3.57,671,8.6,16958.87,2.17,132175.7,7.79,671,66.28,3.46
Summer_Group,Summer_Sale_2024,Finance_Ad,2024-06-07,Conversions,Video,Desktop,Finance,Manager,5001-10000,Consulting,310039,7869,2.54,482,6.13,17167.22,2.18,93920.94,5.47,482,73.67,3.56
Back_Group,Back_To_School_2024,Marketing_Ad,2024-06-07,Lead_Generation,Video,Mobile,Marketing,Director,10001+,Education,545478,17367,3.18,1232,7.09,49216.74,2.83,200013.14,4.06,1232,72.31,4.06
Back_Group,Back_To_School_2024,HR_Ad,2024-06-07,Conversions,Sponsored_Content,Mobile,HR,Director,501-1000,Education,294053,8568,2.91,567,6.62,24979.76,2.92,117486.23,4.7,567,71.07,3.55
Spring_Group,Spring_Launch_2024,Sales_Ad,2024-06-07,Lead_Generation,Video,Mobile,Sales,C-Level,5001-10000,Marketing,400209,12875,3.22,888,6.9,35622.92,2.77,182058.86,5.11,888,72.15,3.25
Spring_Group,Spring_Launch_2024,Marketing_Ad,2024-06-07,Lead_Generation,Single_Image,Mobile,Marketing,VP,10001+,Consulting,726971,22758,3.13,1423,6.25,64195.04,2.82,304141.63,4.74,1423,69.08,2.89
Valentine_Group,Valentine_Day_2024,Marketing_Ad,2024-06-07,Brand_Awareness,Sponsored_Content,Desktop,Marketing,VP,10001+,Consulting,261877,5525,2.11,322,5.83,11950.58,2.16,53065.59,4.44,322,76.61,4.07
Valentine_Group,Valentine_Day_2024,Marketing_Ad,2024-06-07,Brand_Awareness,Sponsored_Content,Desktop,Marketing,C-Level,1001-5000,Consulting,281980,7796,2.76,536,6.88,18528.33,2.38,94561.52,5.1,536,72.54,2.97
New_Group,New_Year_2024,Finance_Ad,2024-06-07,Lead_Generation,Single_Image,Mobile,Finance,C-Level,501-1000,Technology,346600,9785,2.82,904,9.24,27008.46,2.76,191165.97,7.08,904,74.12,3.5
New_Group,New_Year_2024,Sales_Ad,2024-06-07,Lead_Generation,Video,Desktop,Sales,C-Level,501-1000,Technology,314867,9688,3.08,496,5.12,20902.51,2.16,96310.44,4.61,496,69.5,4.14
Q3_Group,Q3_Promo_2024,Operations_Ad,2024-06-07,Lead_Generation,Video,Desktop,Operations,VP,501-1000,Consulting,377111,11492,3.05,745,6.48,31397.7,2.73,161006.27,5.13,745,67.04,4.14
Q3_Group,Q3_Promo_2024,IT_Ad,2024-06-07,Brand_Awareness,Sponsored_Content,Desktop,IT,VP,10001+,Technology,388943,7878,2.03,652,8.28,20318.82,2.58,140746.15,6.93,652,67.47,3.69
Flash_Group,Flash_Sale_2024,Finance_Ad,2024-06-07,Brand_Awareness,Video,Mobile,Finance,Director,1001-5000,Education,439267,9704,2.21,658,6.78,27131.63,2.8,130261.5,4.8,658,64.5,3.2
Flash_Group,Flash_Sale_2024,Sales_Ad,2024-06-07,Brand_Awareness,Sponsored_Content,Mobile,Sales,VP,10001+,Education,333418,8154,2.45,690,8.46,23635.89,2.9,145450.73,6.15,690,70.52,3.56
Holiday_Group,Holiday_Campaign_2024,Sales_Ad,2024-06-08,Brand_Awareness,Video,Desktop,Sales,Director,501-1000,Consulting,453377,11837,2.61,866,7.32,28778.5,2.43,169829.52,5.9,866,73.13,3.86
Holiday_Group,Holiday_Campaign_2024,Marketing_Ad,2024-06-08,Lead_Generation,Sponsored_Content,Mobile,Marketing,C-Level,10001+,Consulting,461917,11343,2.46,976,8.6,32460.84,2.86,157815.23,4.86,976,71.18,3.28
Black_Group,Black_Friday_2024,Finance_Ad,2024-06-08,Brand_Awareness,Video,Desktop,Finance,C-Level,10001+,Education,599559,16814,2.8,1376,8.18,33304.22,1.98,243823.14,7.32,1376,67.6,2.93
Black_Group,Black_Friday_2024,HR_Ad,2024-06-08,Lead_Generation,Single_Image,Desktop,HR,Director,5001-10000,Technology,438614,12862,2.93,1023,7.95,31320.85,2.44,185353.38,5.92,1023,71.99,3.24
Cyber_Group,Cyber_Monday_2024,Finance_Ad,2024-06-08,Brand_Awareness,Video,Mobile,Finance,C-Level,501-1000,Technology,317392,9214,2.9,762,8.27,20056.74,2.18,142688.36,7.11,762,67.46,3.76
Cyber_Group,Cyber_Monday_2024,Finance_Ad,2024-06-08,Lead_Generation,Video,Mobile,Finance,Director,10001+,Technology,428229,13871,3.24,1186,8.55,33333.88,2.4,200874.59,6.03,1186,69.33,3.14
Summer_Group,Summer_Sale_2024,Operations_Ad,2024-06-08,Conversions,Carousel,Desktop,Operations,Director,10001+,Technology,326625,11644,3.56,750,6.44,31114.11,2.67,131647.93,4.23,750,66.8,2.94
Summer_Group,Summer_Sale_2024,IT_Ad,2024-06-08,Lead_Generation,Video,Mobile,IT,Manager,1001-5000,Consulting,441354,9413,2.13,716,7.61,24595.6,2.61,138823.11,5.64,716,74.33,3.24
Back_Group,Back_To_School_2024,IT_Ad,2024-06-08,Conversions,Single_Image,Mobile,IT,C-Level,1001-5000,Marketing,347663,7554,2.17,685,9.07,19156.62,2.54,144328.72,7.53,685,71.78,3.81
Back_Group,Back_To_School_2024,IT_Ad,2024-06-08,Lead_Generation,Carousel,Desktop,IT,Director,501-1000,Consulting,514622,14559,2.83,1048,7.2,40957.04,2.81,172111.47,4.2,1048,77.17,3.04
Spring_Group,Spring_Launch_2024,Sales_Ad,2024-06-08,Lead_Generation,Sponsored_Content,Desktop,Sales,C-Level,5001-10000,Technology,385516,9097,2.36,537,5.9,25862.92,2.84,91013.04,3.52,537,70.13,3.6
Spring_Group,Spring_Launch_2024,Operations_Ad,2024-06-08,Conversions,Sponsored_Content,Mobile,Operations,Manager,501-1000,Education,370268,11999,3.24,804,6.7,27378.16,2.28,156273.65,5.71,804,71.73,4.12
Valentine_Group,Valentine_Day_2024,Finance_Ad,2024-06-08,Brand_Awareness,Video,Desktop,Finance,Director,501-1000,Technology,275945,9550,3.46,839,8.79,20637.27,2.16,150050.69,7.27,839,75.11,3.69
Valentine_Group,Valentine_Day_2024,HR_Ad,2024-06-08,Lead_Generation,Carousel,Mobile,HR,Manager,501-1000,Education,366870,8615,2.35,750,8.71,22807.95,2.65,154328.52,6.77,750,71.94,3.85
New_Group,New_Year_2024,IT_Ad,2024-06-08,Conversions,Single_Image,Mobile,IT,VP,10001+,Marketing,340302,7907,2.32,681,8.61,17568.92,2.22,116481.0,6.63,681,68.14,4.21
New_Group,New_Year_2024,HR_Ad,2024-06-08,Lead_Generation,Sponsored_Content,Desktop,HR,Director,10001+,Consulting,615726,19651,3.19,1586,8.07,47281.06,2.41,307281.93,6.5,1586,64.91,3.71
Q3_Group,Q3_Promo_2024,Finance_Ad,2024-06-08,Conversions,Sponsored_Content,Desktop,Finance,Director,501-1000,Technology,443981,9552,2.15,850,8.9,21944.57,2.3,176214.39,8.03,850,76.88,3.91
Q3_Group,Q3_Promo_2024,IT_Ad,2024-06-08,Brand_Awareness,Sponsored_Content,Mobile,IT,C-Level,5001-10000,Technology,576588,12649,2.19,772,6.1,26121.01,2.07,138503.93,5.3,772,72.52,4.14
Flash_Group,Flash_Sale_2024,IT_Ad,2024-06-08,Lead_Generation,Carousel,Desktop,IT,C-Level,5001-10000,Education,282513,8775,3.11,534,6.09,22134.37,2.52,114790.15,5.19,534,73.43,3.65
Flash_Group,Flash_Sale_2024,HR_Ad,2024-06-08,Lead_Generation,Sponsored_Content,Desktop,HR,Manager,501-1000,Consulting,369984,12385,3.35,1106,8.93,28510.43,2.3,189236.21,6.64,1106,64.59,3.51
Holiday_Group,Holiday_Campaign_2024,Marketing_Ad,2024-06-09,Lead_Generation,Sponsored_Content,Desktop,Marketing,C-Level,501-1000,Technology,165458,3414,2.06,210,6.15,9079.39,2.66,41562.04,4.58,210,72.01,3.08
Holiday_Group,Holiday_Campaign_2024,IT_Ad,2024-06-09,Lead_Generation,Carousel,Desktop,IT,Director,1001-5000,Education,552704,11446,2.07,667,5.83,27164.1,2.37,111382.08,4.1,667,68.4,2.88
Black_Group,Black_Friday_2024,Finance_Ad,2024-06-09,Lead_Generation,Video,Desktop,Finance,Director,501-1000,Technology,602660,13413,2.23,1158,8.63,34515.94,2.57,247560.23,7.17,1158,71.82,4.02
Black_Group,Black_Friday_2024,IT_Ad,2024-06-09,Conversions,Carousel,Mobile,IT,Manager,501-1000,Technology,568925,15836,2.78,1256,7.93,39524.07,2.5,250804.73,6.35,1256,75.05,3.77
Cyber_Group,Cyber_Monday_2024,HR_Ad,2024-06-09,Brand_Awareness,Sponsored_Content,Desktop,HR,C-Level,501-1000,Technology,527223,16615,3.15,1376,8.28,47691.26,2.87,280162.06,5.87,1376,76.12,3.82
Cyber_Group,Cyber_Monday_2024,Sales_Ad,2024-06-09,Lead_Generation,Sponsored_Content,Desktop,Sales,VP,1001-5000,Marketing,195155,4097,2.1,350,8.54,9298.18,2.27,56958.07,6.13,350,66.03,3.03
Summer_Group,Summer_Sale_2024,Operations_Ad,2024-06-09,Lead_Generation,Sponsored_Content,Mobile,Operations,Director,1001-5000,Consulting,281852,9361,3.32,766,8.18,20912.42,2.23,129905.17,6.21,766,69.71,3.05
Summer_Group,Summer_Sale_2024,Finance_Ad,2024-06-09,Conversions,Sponsored_Content,Desktop,Finance,C-Level,501-1000,Technology,184998,5531,2.99,378,6.83,13447.86,2.43,62741.8,4.67,378,72.25,4.0
Back_Group,Back_To_School_2024,HR_Ad,2024-06-09,Conversions,Video,Mobile,HR,Manager,10001+,Consulting,208595,5537,2.65,492,8.89,12543.11,2.27,86823.92,6.92,492,77.31,4.07
Back_Group,Back_To_School_2024,Sales_Ad,2024-06-09,Brand_Awareness,Video,Desktop,Sales,Manager,501-1000,Marketing,214603,5939,2.77,451,7.59,15417.77,2.6,90297.47,5.86,451,69.95,4.18
Spring_Group,Spring_Launch_2024,Sales_Ad,2024-06-09,Brand_Awareness,Single_Image,Mobile,Sales,VP,10001+,Consulting,460178,9746,2.12,765,7.85,28442.87,2.92,152291.81,5.35,765,75.51,3.49
Spring_Group,Spring_Launch_2024,Finance_Ad,2024-06-09,Lead_Generation,Video,Desktop,Finance,VP,5001-10000,Marketing,187311,6658,3.55,358,5.38,15573.37,2.34,64098.57,4.12,358,76.3,3.02
Valentine_Group,Valentine_Day_2024,HR_Ad,2024-06-09,Conversions,Carousel,Desktop,HR,Director,501-1000,Education,371220,8937,2.41,649,7.26,24048.17,2.69,128362.35,5.34,649,67.35,3.12
Valentine_Group,Valentine_Day_2024,Operations_Ad,2024-06-09,Brand_Awareness,Sponsored_Content,Mobile,Operations,VP,501-1000,Marketing,258828,8662,3.35,546,6.3,23008.65,2.66,114225.42,4.96,546,75.74,3.08
New_Group,New_Year_2024,Marketing_Ad,2024-06-09,Lead_Generation,Sponsored_Content,Desktop,Marketing,Manager,1001-5000,Marketing,317071,7771,2.45,536,6.9,18789.08,2.42,104900.81,5.58,536,68.83,2.99
New_Group,New_Year_2024,IT_Ad,2024-06-09,Brand_Awareness,Sponsored_Content,Mobile,IT,Director,10001+,Education,281971,10076,3.57,742,7.36,26343.81,2.61,126753.21,4.81,742,72.78,3.76
Q3_Group,Q3_Promo_2024,Sales_Ad,2024-06-09,Lead_Generation,Carousel,Mobile,Sales,VP,501-1000,Education,505217,17475,3.46,1472,8.42,46518.34,2.66,264018.39,5.68,1472,67.74,3.18
Q3_Group,Q3_Promo_2024,Marketing_Ad,2024-06-09,Conversions,Sponsored_Content,Desktop,Marketing,Manager,501-1000,Education,260262,8155,3.13,460,5.64,18717.78,2.3,96489.62,5.15,460,69.36,3.15
Flash_Group,Flash_Sale_2024,HR_Ad,2024-06-09,Conversions,Carousel,Mobile,HR,C-Level,501-1000,Marketing,342556,12006,3.5,791,6.59,25063.25,2.09,156250.12,6.23,791,69.69,3.57
Flash_Group,Flash_Sale_2024,Operations_Ad,2024-06-09,Conversions,Single_Image,Desktop,Operations,C-Level,5001-10000,Education,639440,23267,3.64,1553,6.67,56256.66,2.42,286816.56,5.1,1553,69.14,3.56
Holiday_Group,Holiday_Campaign_2024,IT_Ad,2024-06-10,Brand_Awareness,Video,Mobile,IT,C-Level,5001-10000,Consulting,320473,8771,2.74,550,6.27,25317.91,2.89,109261.27,4.32,550,70.81,3.93
Holiday_Group,Holiday_Campaign_2024,Operations_Ad,2024-06-10,Conversions,Sponsored_Content,Mobile,Operations,VP,501-1000,Marketing,406530,9064,2.23,721,7.95,25514.89,2.81,138053.21,5.41,721,75.7,4.29
Black_Group,Black_Friday_2024,Operations_Ad,2024-06-10,Conversions,Carousel,Mobile,Operations,C-Level,1001-5000,Education,244288,6237,2.55,436,6.99,16830.67,2.7,72545.53,4.31,436,68.93,4.04
Black_Group,Black_Friday_2024,Finance_Ad,2024-06-10,Lead_Generation,Sponsored_Content,Desktop,Finance,Director,1001-5000,Marketing,599373,20436,3.41,1245,6.09,42991.09,2.1,216306.19,5.03,1245,77.69,3.12
Cyber_Group,Cyber_Monday_2024,HR_Ad,2024-06-10,Conversions,Video,Mobile,HR,C-Level,1001-5000,Education,448359,13555,3.02,1088,8.03,34789.12,2.57,205722.88,5.91,1088,65.09,3.89
Cyber_Group,Cyber_Monday_2024,Sales_Ad,2024-06-10,Brand_Awareness,Video,Mobile,Sales,VP,5001-10000,Technology,368813,7698,2.09,483,6.27,16368.95,2.13,89909.99,5.49,483,76.13,3.65
Summer_Group,Summer_Sale_2024,Marketing_Ad,2024-06-10,Lead_Generation,Carousel,Desktop,Marketing,Manager,5001-10000,Marketing,567815,12953,2.28,1161,8.96,37564.7,2.9,241507.04,6.43,1161,68.49,3.69
Summer_Group,Summer_Sale_2024,HR_Ad,2024-06-10,Brand_Awareness,Video,Mobile,HR,C-Level,1001-5000,Marketing,346355,9133,2.64,515,5.64,18546.28,2.03,111387.61,6.01,515,72.56,2.89
Back_Group,Back_To_School_2024,Marketing_Ad,2024-06-10,Conversions,Video,Desktop,Marketing,Director,1001-5000,Consulting,391766,8251,2.11,637,7.72,21898.09,2.65,105161.2,4.8,637,71.44,2.95
Back_Group,Back_To_School_2024,HR_Ad,2024-06-10,Lead_Generation,Carousel,Mobile,HR,C-Level,5001-10000,Education,347045,7100,2.05,603,8.49,15693.36,2.21,109842.43,7.0,603,72.98,3.06
Spring_Group,Spring_Launch_2024,Operations_Ad,2024-06-10,Brand_Awareness,Carousel,Desktop,Operations,VP,1001-5000,Technology,452236,12694,2.81,934,7.36,25186.2,1.98,160665.01,6.38,934,66.68,3.74
Spring_Group,Spring_Launch_2024,IT_Ad,2024-06-10,Brand_Awareness,Sponsored_Content,Mobile,IT,Director,501-1000,Technology,269164,6243,2.32,378,6.05,15545.95,2.49,63428.1,4.08,378,69.7,2.95
Valentine_Group,Valentine_Day_2024,Sales_Ad,2024-06-10,Lead_Generation,Single_Image,Mobile,Sales,C-Level,501-1000,Technology,562685,15297,2.72,919,6.01,30178.42,1.97,198591.87,6.58,919,70.95,3.4
Valentine_Group,Valentine_Day_2024,IT_Ad,2024-06-10,Brand_Awareness,Single_Image,Mobile,IT,VP,1001-5000,Marketing,526799,14015,2.66,1159,8.27,30377.92,2.17,220758.67,7.27,1159,74.57,3.25
New_Group,New_Year_2024,IT_Ad,2024-06-10,Brand_Awareness,Video,Desktop,IT,VP,501-1000,Technology,229594,8226,3.58,442,5.37,20250.97,2.46,73996.91,3.65,442,70.07,3.88
New_Group,New_Year_2024,Sales_Ad,2024-06-10,Conversions,Video,Desktop,Sales,C-Level,501-1000,Education,542864,18120,3.34,948,5.23,41358.51,2.28,153550.02,3.71,948,76.1,4.3
Q3_Group,Q3_Promo_2024,Marketing_Ad,2024-06-10,Conversions,Single_Image,Mobile,Marketing,C-Level,10001+,Marketing,416566,8598,2.06,470,5.47,24556.92,2.86,82023.95,3.34,470,75.28,4.32
Q3_Group,Q3_Promo_2024,IT_Ad,2024-06-10,Lead_Generation,Single_Image,Desktop,IT,VP,501-1000,Consulting,231778,5363,2.31,361,6.73,14966.87,2.79,63911.66,4.27,361,70.86,4.11
Flash_Group,Flash_Sale_2024,Sales_Ad,2024-06-10,Lead_Generation,Carousel,Mobile,Sales,Director,10001+,Marketing,174621,4665,2.67,402,8.62,11174.35,2.4,80412.98,7.2,402,74.98,3.88
Flash_Group,Flash_Sale_2024,Marketing_Ad,2024-06-10,Conversions,Video,Mobile,Marketing,Manager,5001-10000,Marketing,585985,12788,2.18,980,7.66,35503.2,2.78,197437.45,5.56,980,74.96,3.33
Holiday_Group,Holiday_Campaign_2024,HR_Ad,2024-06-11,Lead_Generation,Single_Image,Desktop,HR,C-Level,10001+,Marketing,509603,14622,2.87,900,6.16,33571.62,2.3,185201.52,5.52,900,74.6,4.08
Holiday_Group,Holiday_Campaign_2024,Marketing_Ad,2024-06-11,Conversions,Carousel,Desktop,Marketing,C-Level,501-1000,Consulting,484598,12035,2.48,880,7.31,27445.36,2.28,184033.47,6.71,880,68.82,3.98
Black_Group,Black_Friday_2024,Marketing_Ad,2024-06-11,Lead_Generation,Sponsored_Content,Mobile,Marketing,Manager,1001-5000,Education,522482,13212,2.53,1053,7.97,35636.97,2.7,182557.58,5.12,1053,75.64,4.01
Black_Group,Black_Friday_2024,IT_Ad,2024-06-11,Conversions,Carousel,Mobile,IT,VP,5001-10000,Marketing,302898,8330,2.75,725,8.7,19009.62,2.28,141395.4,7.44,725,77.12,3.25
Cyber_Group,Cyber_Monday_2024,Finance_Ad,2024-06-11,Conversions,Video,Mobile,Finance,Director,501-1000,Consulting,277789,7214,2.6,438,6.07,16857.55,2.34,94829.82,5.63,438,64.46,3.56
Cyber_Group,Cyber_Monday_2024,Marketing_Ad,2024-06-11,Brand_Awareness,Single_Image,Mobile,Marketing,Director,10001+,Consulting,534642,11909,2.23,1062,8.92,31665.78,2.66,186257.22,5.88,1062,70.97,3.71
Summer_Group,Summer_Sale_2024,Operations_Ad,2024-06-11,Brand_Awareness,Video,Mobile,Operations,Director,501-1000,Consulting,525104,18421,3.51,1710,9.28,44436.72,2.41,304938.65,6.86,1710,64.94,3.71
Summer_Group,Summer_Sale_2024,Finance_Ad,2024-06-11,Conversions,Video,Desktop,Finance,VP,5001-10000,Education,649858,16977,2.61,1397,8.23,36354.49,2.14,247185.81,6.8,1397,74.83,3.26
Back_Group,Back_To_School_2024,Sales_Ad,2024-06-11,Brand_Awareness,Sponsored_Content,Desktop,Sales,Director,5001-10000,Consulting,482529,16653,3.45,1429,8.58,35979.22,2.16,252403.54,7.02,1429,73.28,3.23
Back_Group,Back_To_School_2024,Finance_Ad,2024-06-11,Brand_Awareness,Carousel,Desktop,Finance,C-Level,5001-10000,Consulting,381032,11718,3.08,793,6.77,29798.76,2.54,129727.58,4.35,793,70.65,3.09
Spring_Group,Spring_Launch_2024,Sales_Ad,2024-06-11,Brand_Awareness,Video,Desktop,Sales,VP,501-1000,Technology,195800,5765,2.94,417,7.23,16606.46,2.88,71975.3,4.33,417,77.34,2.92
Spring_Group,Spring_Launch_2024,IT_Ad,2024-06-11,Brand_Awareness,Sponsored_Content,Desktop,IT,Manager,501-1000,Education,388019,9315,2.4,602,6.46,25172.48,2.7,111935.01,4.45,602,74.84,4.17
Valentine_Group,Valentine_Day_2024,HR_Ad,2024-06-11,Conversions,Carousel,Desktop,HR,VP,5001-10000,Education,280646,6897,2.46,602,8.73,13547.35,1.96,129722.76,9.58,602,67.87,3.43
Valentine_Group,Valentine_Day_2024,Operations_Ad,2024-06-11,Lead_Generation,Sponsored_Content,Desktop,Operations,C-Level,1001-5000,Marketing,384388,10180,2.65,722,7.09,23872.28,2.35,122931.81,5.15,722,64.72,3.92
New_Group,New_Year_2024,Finance_Ad,2024-06-11,Brand_Awareness,Single_Image,Desktop,Finance,VP,1001-5000,Consulting,394365,13097,3.32,1208,9.22,33712.91,2.57,195198.25,5.79,1208,68.44,3.33
New_Group,New_Year_2024,Operations_Ad,2024-06-11,Brand_Awareness,Video,Desktop,Operations,VP,5001-10000,Education,275132,9090,3.3,665,7.32,20947.6,2.3,130668.89,6.24,665,75.9,3.77
Q3_Group,Q3_Promo_2024,Operations_Ad,2024-06-11,Conversions,Carousel,Desktop,Operations,Director,1001-5000,Consulting,407041,12728,3.13,932,7.32,31377.38,2.47,168322.64,5.36,932,63.92,3.39
Q3_Group,Q3_Promo_2024,Marketing_Ad,2024-06-11,Brand_Awareness,Sponsored_Content,Desktop,Marketing,VP,501-1000,Marketing,343722,7316,2.13,678,9.27,15763.52,2.15,120310.81,7.63,678,71.26,3.67
Flash_Group,Flash_Sale_2024,IT_Ad,2024-06-11,Conversions,Video,Desktop,IT,Manager,10001+,Marketing,241157,4918,2.04,403,8.19,13357.45,2.72,87531.58,6.55,403,66.52,3.68
Flash_Group,Flash_Sale_2024,Operations_Ad,2024-06-11,Brand_Awareness,Carousel,Mobile,Operations,Director,1001-5000,Consulting,462609,10033,2.17,622,6.2,27428.01,2.73,110410.12,4.03,622,77.33,3.33
Holiday_Group,Holiday_Campaign_2024,Finance_Ad,2024-06-12,Conversions,Single_Image,Mobile,Finance,Director,10001+,Consulting,278588,7520,2.7,687,9.14,15315.2,2.04,119319.77,7.79,687,67.7,3.42
Holiday_Group,Holiday_Campaign_2024,Sales_Ad,2024-06-12,Conversions,Sponsored_Content,Desktop,Sales,Director,10001+,Technology,489602,10782,2.2,783,7.26,27788.86,2.58,139978.15,5.04,783,73.74,3.62
Black_Group,Black_Friday_2024,Marketing_Ad,2024-06-12,Brand_Awareness,Carousel,Mobile,Marketing,VP,501-1000,Technology,672858,22857,3.4,1218,5.33,66753.97,2.92,224836.93,3.37,1218,71.02,3.22
Black_Group,Black_Friday_2024,Sales_Ad,2024-06-12,Lead_Generation,Video,Mobile,Sales,VP,1001-5000,Education,604474,12742,2.11,744,5.84,30325.14,2.38,149084.14,4.92,744,73.91,4.14
Cyber_Group,Cyber_Monday_2024,Marketing_Ad,2024-06-12,Lead_Generation,Carousel,Desktop,Marketing,C-Level,10001+,Technology,328166,10705,3.26,915,8.55,26747.39,2.5,152225.44,5.69,915,70.48,3.1
Cyber_Group,Cyber_Monday_2024,Marketing_Ad,2024-06-12,Brand_Awareness,Carousel,Mobile,Marketing,Manager,10001+,Consulting,631378,13994,2.22,1267,9.05,27538.78,1.97,239617.71,8.7,1267,77.89,3.53
Summer_Group,Summer_Sale_2024,Marketing_Ad,2024-06-12,Conversions,Single_Image,Mobile,Marketing,C-Level,1001-5000,Education,477042,15314,3.21,859,5.61,34229.58,2.24,171099.38,5.0,859,71.15,4.07
Summer_Group,Summer_Sale_2024,Operations_Ad,2024-06-12,Lead_Generation,Sponsored_Content,Mobile,Operations,C-Level,501-1000,Education,197542,5679,2.87,437,7.7,12164.65,2.14,89517.29,7.36,437,67.63,3.57
Back_Group,Back_To_School_2024,HR_Ad,2024-06-12,Brand_Awareness,Carousel,Mobile,HR,Manager,10001+,Consulting,531901,17170,3.23,954,5.56,43746.94,2.55,207184.61,4.74,954,76.86,3.71
Back_Group,Back_To_School_2024,Finance_Ad,2024-06-12,Lead_Generation,Sponsored_Content,Mobile,Finance,VP,1001-5000,Marketing,411454,8202,1.99,685,8.35,17695.5,2.16,114773.61,6.49,685,64.51,3.77
Spring_Group,Spring_Launch_2024,IT_Ad,2024-06-12,Conversions,Sponsored_Content,Mobile,IT,Manager,5001-10000,Technology,177032,4014,2.27,294,7.32,8182.07,2.04,58825.06,7.19,294,66.5,3.56
Spring_Group,Spring_Launch_2024,Marketing_Ad,2024-06-12,Lead_Generation,Single_Image,Desktop,Marketing,C-Level,10001+,Technology,421876,10144,2.4,583,5.75,21667.71,2.14,101632.14,4.69,583,75.34,4.25
Valentine_Group,Valentine_Day_2024,Operations_Ad,2024-06-12,Conversions,Carousel,Desktop,Operations,Director,1001-5000,Consulting,666670,13875,2.08,1139,8.21,35736.46,2.58,191163.09,5.35,1139,68.08,3.5
Valentine_Group,Valentine_Day_2024,Operations_Ad,2024-06-12,Conversions,Carousel,Desktop,Operations,Manager,501-1000,Education,432834,12252,2.83,852,6.95,25585.87,2.09,173209.02,6.77,852,70.45,3.18
New_Group,New_Year_2024,Sales_Ad,2024-06-12,Lead_Generation,Single_Image,Mobile,Sales,C-Level,1001-5000,Education,294019,7710,2.62,507,6.58,18323.51,2.38,90253.45,4.93,507,72.45,3.15
New_Group,New_Year_2024,IT_Ad,2024-06-12,Conversions,Video,Mobile,IT,VP,5001-10000,Marketing,543598,15053,2.77,1369,9.09,42538.51,2.83,250978.03,5.9,1369,66.16,3.61
Q3_Group,Q3_Promo_2024,IT_Ad,2024-06-12,Brand_Awareness,Video,Mobile,IT,Manager,10001+,Education,382311,10232,2.68,714,6.98,23839.48,2.33,135601.62,5.69,714,72.81,2.89
Q3_Group,Q3_Promo_2024,HR_Ad,2024-06-12,Brand_Awareness,Video,Mobile,HR,VP,5001-10000,Technology,224984,5053,2.25,436,8.63,13421.97,2.66,88450.5,6.59,436,77.74,2.99
Flash_Group,Flash_Sale_2024,Finance_Ad,2024-06-12,Conversions,Carousel,Desktop,Finance,Director,1001-5000,Consulting,245597,8524,3.47,725,8.51,19372.55,2.27,140301.43,7.24,725,77.8,3.41
