Campaign_Name,Ad_Squad_Name,Ad_Name,Date,Objective,Placement,Device,Age,Gender,Impressions,Swipes,Swipe_Up_Rate,Video_Views,Video_View_Rate,Quartile_1,Quartile_2,Quartile_3,Completion_Rate,Spend,eCPM,eCPSwipe,Screen_Time_Millis,Conversions,Conversion_Rate,Revenue,ROAS,Frequency,Reach
Cyber_Monday_2024,Camera_Squad,Camera_Ad,2024-06-06,Conversions,Camera,Mobile,18-24,Female,1664366,36318,2.18,1408732,84.64,1267858,1126985,845239,60.0,61085.42,36.7,1.68,7317,3292,9.06,512228.89,8.39,1.58,1050165
Summer_Sale_2024,Camera_Squad,Camera_Ad,2024-06-06,Video_Views,Camera,Mobile,25-34,Female,1106899,17555,1.59,948273,85.67,853445,758618,568963,60.0,30128.08,27.22,1.72,8726,1548,8.82,214418.59,7.12,1.4,790359
Summer_Sale_2024,Spotlight_Squad,Spotlight_Ad,2024-06-06,App_Installs,Spotlight,Mobile,18-24,Female,1490846,27499,1.84,1329057,89.15,1196151,1063245,797434,60.0,56419.38,37.84,2.05,9626,2834,10.31,404395.66,7.17,1.49,999620
Back_To_School_2024,Camera_Squad,Camera_Ad,2024-06-06,Conversions,Camera,Mobile,25-34,Male,1372865,30534,2.22,1088654,79.3,979788,870923,653192,60.0,50661.62,36.9,1.66,8188,3432,11.24,569777.6,11.25,1.71,803384
Back_To_School_2024,Discover_Squad,Discover_Ad,2024-06-06,Video_Views,Discover,Mobile,35-44,Female,1038919,13396,1.29,776632,74.75,698968,621305,465979,60.0,22614.21,21.77,1.69,8885,1538,11.48,275718.68,12.19,1.53,677831
Spring_Launch_2024,Stories_Squad,Stories_Ad,2024-06-06,Video_Views,Stories,Mobile,18-24,Male,1145231,17444,1.52,1010468,88.23,909421,808374,606280,60.0,27189.23,23.74,1.56,8768,1592,9.13,264990.1,9.75,1.67,685396
Spring_Launch_2024,Camera_Squad,Camera_Ad,2024-06-06,App_Installs,Camera,Mobile,35-44,Male,1156267,23841,2.06,908805,78.6,817924,727044,545283,60.0,40459.66,34.99,1.7,10390,2284,9.58,418406.11,10.34,1.63,709108
Valentine_Day_2024,Camera_Squad,Camera_Ad,2024-06-06,Video_Views,Camera,Mobile,18-24,Female,1941815,41791,2.15,1479430,76.19,1331487,1183544,887658,60.0,71141.28,36.64,1.7,7326,2824,6.76,434427.94,6.11,1.4,1383674
Valentine_Day_2024,Discover_Squad,Discover_Ad,2024-06-06,Conversions,Discover,Mobile,35-44,Male,1727004,21873,1.27,1494385,86.53,1344946,1195508,896631,60.0,35563.8,20.59,1.63,7331,1565,7.15,238156.78,6.7,1.46,1183404
New_Year_2024,Spotlight_Squad,Spotlight_Ad,2024-06-06,Engagement,Spotlight,Mobile,35-44,Female,1982594,25161,1.27,1799713,90.78,1619741,1439770,1079827,60.0,48263.52,24.34,1.92,9030,2620,10.41,438237.95,9.08,1.66,1197025
New_Year_2024,Camera_Squad,Camera_Ad,2024-06-06,Engagement,Camera,Mobile,35-44,Female,1935367,32772,1.69,1628510,84.14,1465659,1302808,977106,60.0,62056.14,32.06,1.89,9486,2325,7.09,320043.05,5.16,1.45,1333023
Q3_Promo_2024,Spotlight_Squad,Spotlight_Ad,2024-06-06,Engagement,Spotlight,Mobile,25-34,Male,1102222,15404,1.4,986674,89.52,888006,789339,592004,60.0,31565.19,28.64,2.05,7782,1839,11.94,272523.98,8.63,1.54,714696
Q3_Promo_2024,Stories_Squad,Stories_Ad,2024-06-06,Conversions,Stories,Mobile,18-24,Male,1583221,21922,1.38,1216107,76.81,1094496,972885,729664,60.0,33610.75,21.23,1.53,10019,2251,10.27,359519.55,10.7,1.5,1053324
Flash_Sale_2024,Stories_Squad,Stories_Ad,2024-06-06,Engagement,Stories,Mobile,35-44,Female,2199983,38690,1.76,2002871,91.04,1802583,1602296,1201722,60.0,70324.09,31.97,1.82,8873,2731,7.06,501541.13,7.13,1.7,1293516
Flash_Sale_2024,Discover_Squad,Discover_Ad,2024-06-06,Engagement,Discover,Mobile,18-24,Male,2045558,36898,1.8,1717749,83.97,1545974,1374199,1030649,60.0,61164.74,29.9,1.66,8294,3510,9.51,604741.18,9.89,1.61,1267522
Holiday_Campaign_2024,Stories_Squad,Stories_Ad,2024-06-07,Video_Views,Stories,Mobile,25-34,Male,1519732,32616,2.15,1318135,86.73,1186321,1054508,790881,60.0,69298.74,45.6,2.12,7520,2406,7.38,335713.57,4.84,1.67,912629
Holiday_Campaign_2024,Spotlight_Squad,Spotlight_Ad,2024-06-07,Conversions,Spotlight,Mobile,25-34,Female,954168,22027,2.31,769346,80.63,692411,615476,461607,60.0,48223.63,50.54,2.19,10135,1464,6.65,264237.16,5.48,1.64,580658
Black_Friday_2024,Discover_Squad,Discover_Ad,2024-06-07,Video_Views,Discover,Mobile,25-34,Male,1121865,25624,2.28,875427,78.03,787884,700341,525256,60.0,43663.51,38.92,1.7,10352,2344,9.15,361619.67,8.28,1.49,753644
Black_Friday_2024,Camera_Squad,Camera_Ad,2024-06-07,Engagement,Camera,Mobile,35-44,Male,993374,20256,2.04,756562,76.16,680905,605249,453937,60.0,39389.44,39.65,1.94,9324,1811,8.94,323295.29,8.21,1.57,631256
Cyber_Monday_2024,Discover_Squad,Discover_Ad,2024-06-07,App_Installs,Discover,Mobile,25-34,Female,1946798,29983,1.54,1575809,80.94,1418228,1260647,945485,60.0,51121.23,26.26,1.71,7183,2351,7.84,325341.01,6.36,1.44,1350643
Cyber_Monday_2024,Camera_Squad,Camera_Ad,2024-06-07,Conversions,Camera,Mobile,35-44,Female,2099446,29297,1.4,1591030,75.78,1431927,1272824,954618,60.0,55565.38,26.47,1.9,7958,2699,9.21,430704.42,7.75,1.52,1384974
Summer_Sale_2024,Spotlight_Squad,Spotlight_Ad,2024-06-07,Engagement,Spotlight,Mobile,35-44,Female,1591491,28688,1.8,1277278,80.26,1149550,1021822,766366,60.0,60004.12,37.7,2.09,10162,2999,10.45,464525.0,7.74,1.44,1106389
Summer_Sale_2024,Discover_Squad,Discover_Ad,2024-06-07,Video_Views,Discover,Mobile,25-34,Male,2039207,30427,1.49,1833290,89.9,1649961,1466632,1099974,60.0,49298.28,24.18,1.62,10172,2040,6.7,309507.53,6.28,1.47,1385652
Back_To_School_2024,Stories_Squad,Stories_Ad,2024-06-07,App_Installs,Stories,Mobile,35-44,Female,881275,20163,2.29,671825,76.23,604642,537460,403095,60.0,30747.72,34.89,1.52,7139,1970,9.77,359275.96,11.68,1.54,573140
Back_To_School_2024,Camera_Squad,Camera_Ad,2024-06-07,App_Installs,Camera,Mobile,35-44,Female,1692082,25793,1.52,1358884,80.31,1222995,1087107,815330,60.0,39005.89,23.05,1.51,7193,2949,11.43,474043.11,12.15,1.49,1137453
Spring_Launch_2024,Discover_Squad,Discover_Ad,2024-06-07,Conversions,Discover,Mobile,18-24,Female,1707911,32337,1.89,1527369,89.43,1374632,1221895,916421,60.0,60505.01,35.43,1.87,7662,3649,11.28,638310.74,10.55,1.68,1015969
Spring_Launch_2024,Camera_Squad,Camera_Ad,2024-06-07,Conversions,Camera,Mobile,35-44,Male,1446844,25160,1.74,1150611,79.53,1035549,920488,690366,60.0,45031.09,31.12,1.79,7933,2238,8.9,402183.16,8.93,1.67,865863
Valentine_Day_2024,Stories_Squad,Stories_Ad,2024-06-07,App_Installs,Stories,Mobile,35-44,Female,2380598,47948,2.01,2027521,85.17,1824768,1622016,1216512,60.0,104373.96,43.84,2.18,8529,5193,10.83,845107.2,8.1,1.63,1459089
Valentine_Day_2024,Discover_Squad,Discover_Ad,2024-06-07,Video_Views,Discover,Mobile,25-34,Male,1113205,24100,2.16,1008915,90.63,908023,807132,605349,60.0,46465.64,41.74,1.93,7503,2253,9.35,308321.28,6.64,1.68,661658
New_Year_2024,Spotlight_Squad,Spotlight_Ad,2024-06-07,Engagement,Spotlight,Mobile,25-34,Female,799161,13529,1.69,641663,80.29,577496,513330,384997,60.0,26403.77,33.04,1.95,7926,1271,9.39,209214.98,7.92,1.55,516543
New_Year_2024,Stories_Squad,Stories_Ad,2024-06-07,Engagement,Stories,Mobile,18-24,Male,1847294,24999,1.35,1667840,90.29,1501056,1334272,1000704,60.0,42756.19,23.15,1.71,8454,2317,9.27,327217.01,7.65,1.68,1097700
Q3_Promo_2024,Stories_Squad,Stories_Ad,2024-06-07,App_Installs,Stories,Mobile,25-34,Female,2115888,32815,1.55,1778085,84.03,1600276,1422468,1066851,60.0,55332.69,26.15,1.69,8755,2817,8.58,505678.05,9.14,1.44,1473206
Q3_Promo_2024,Camera_Squad,Camera_Ad,2024-06-07,Conversions,Camera,Mobile,18-24,Female,1383859,20323,1.47,1252916,90.54,1127624,1002332,751749,60.0,33126.7,23.94,1.63,8241,2215,10.9,340468.91,10.28,1.4,986879
Flash_Sale_2024,Stories_Squad,Stories_Ad,2024-06-07,Video_Views,Stories,Mobile,35-44,Male,1377700,26843,1.95,1249039,90.66,1124135,999231,749423,60.0,59118.89,42.91,2.2,9590,2776,10.34,478085.79,8.09,1.52,906860
Flash_Sale_2024,Spotlight_Squad,Spotlight_Ad,2024-06-07,App_Installs,Spotlight,Mobile,18-24,Female,1024712,18290,1.78,870899,84.99,783809,696719,522539,60.0,34341.57,33.51,1.88,7684,1745,9.54,311870.41,9.08,1.58,646829
Holiday_Campaign_2024,Discover_Squad,Discover_Ad,2024-06-08,App_Installs,Discover,Mobile,25-34,Male,1123141,16675,1.48,931908,82.97,838717,745526,559144,60.0,35827.84,31.9,2.15,10095,1642,9.85,290733.8,8.11,1.65,681302
Holiday_Campaign_2024,Camera_Squad,Camera_Ad,2024-06-08,Engagement,Camera,Mobile,35-44,Male,859228,11120,1.29,732146,85.21,658931,585716,439287,60.0,24286.46,28.27,2.18,6993,764,6.87,125263.83,5.16,1.42,604907
Black_Friday_2024,Spotlight_Squad,Spotlight_Ad,2024-06-08,Conversions,Spotlight,Mobile,18-24,Female,1019787,18079,1.77,820520,80.46,738468,656416,492312,60.0,35152.39,34.47,1.94,8028,1216,6.73,209330.78,5.95,1.71,597169
Black_Friday_2024,Stories_Squad,Stories_Ad,2024-06-08,Conversions,Stories,Mobile,18-24,Female,1184039,19740,1.67,944911,79.8,850419,755928,566946,60.0,41351.71,34.92,2.09,10036,2289,11.6,407300.56,9.85,1.53,773078
Cyber_Monday_2024,Camera_Squad,Camera_Ad,2024-06-08,Engagement,Camera,Mobile,35-44,Male,2577304,43865,1.7,2046513,79.41,1841861,1637210,1227907,60.0,68109.9,26.43,1.55,9283,3984,9.08,722786.25,10.61,1.52,1695654
Cyber_Monday_2024,Discover_Squad,Discover_Ad,2024-06-08,Conversions,Discover,Mobile,35-44,Male,1323727,18730,1.41,1090886,82.41,981797,872708,654531,60.0,40905.12,30.9,2.18,9107,1579,8.43,281250.27,6.88,1.66,795080
Summer_Sale_2024,Stories_Squad,Stories_Ad,2024-06-08,App_Installs,Stories,Mobile,18-24,Male,2043760,44731,2.19,1527813,74.76,1375031,1222250,916687,60.0,72488.8,35.47,1.62,7088,3423,7.65,621611.23,8.58,1.65,1236434
Summer_Sale_2024,Spotlight_Squad,Spotlight_Ad,2024-06-08,Engagement,Spotlight,Mobile,25-34,Female,1047234,19173,1.83,929013,88.71,836111,743210,557407,60.0,41838.48,39.95,2.18,7880,1804,9.41,325874.06,7.79,1.47,711355
Back_To_School_2024,Stories_Squad,Stories_Ad,2024-06-08,Video_Views,Stories,Mobile,35-44,Male,1268530,25127,1.98,1034790,81.57,931311,827832,620874,60.0,49836.37,39.29,1.98,9827,2174,8.65,307579.3,6.17,1.47,860656
Back_To_School_2024,Camera_Squad,Camera_Ad,2024-06-08,Engagement,Camera,Mobile,18-24,Male,2372323,35761,1.51,2148853,90.58,1933967,1719082,1289311,60.0,53594.6,22.59,1.5,8371,2959,8.27,439365.45,8.2,1.69,1402651
Spring_Launch_2024,Spotlight_Squad,Spotlight_Ad,2024-06-08,Video_Views,Spotlight,Mobile,35-44,Female,2624855,58092,2.21,2392000,91.13,2152800,1913600,1435200,60.0,120714.38,45.99,2.08,8579,5244,9.03,895349.09,7.42,1.44,1823410
Spring_Launch_2024,Camera_Squad,Camera_Ad,2024-06-08,Conversions,Camera,Mobile,18-24,Male,1767741,31488,1.78,1433917,81.12,1290525,1147133,860350,60.0,58860.75,33.3,1.87,8948,3202,10.17,547190.86,9.3,1.58,1116108
Valentine_Day_2024,Camera_Squad,Camera_Ad,2024-06-08,Video_Views,Camera,Mobile,18-24,Female,1488848,34458,2.31,1168333,78.47,1051499,934666,700999,60.0,55914.83,37.56,1.62,8167,3506,10.17,546602.32,9.78,1.7,875664
Valentine_Day_2024,Discover_Squad,Discover_Ad,2024-06-08,Video_Views,Discover,Mobile,18-24,Female,1092807,23180,2.12,906065,82.91,815458,724852,543639,60.0,42412.62,38.81,1.83,6998,2234,9.64,327350.35,7.72,1.53,714024
New_Year_2024,Discover_Squad,Discover_Ad,2024-06-08,Video_Views,Discover,Mobile,18-24,Female,1877957,30478,1.62,1613218,85.9,1451896,1290574,967930,60.0,59504.69,31.69,1.95,9164,2603,8.54,354916.72,5.96,1.62,1160193
New_Year_2024,Camera_Squad,Camera_Ad,2024-06-08,Engagement,Camera,Mobile,35-44,Male,1035272,14247,1.38,884544,85.44,796089,707635,530726,60.0,29053.45,28.06,2.04,10250,1170,8.21,186620.04,6.42,1.41,732913
Q3_Promo_2024,Stories_Squad,Stories_Ad,2024-06-08,Video_Views,Stories,Mobile,18-24,Female,1869419,39908,2.13,1580770,84.56,1422693,1264616,948462,60.0,87871.77,47.0,2.2,8691,3622,9.08,627279.44,7.14,1.46,1280286
Q3_Promo_2024,Spotlight_Squad,Spotlight_Ad,2024-06-08,App_Installs,Spotlight,Mobile,25-34,Female,1872933,28879,1.54,1437090,76.73,1293381,1149672,862254,60.0,51826.86,27.67,1.79,9132,3364,11.65,538360.23,10.39,1.5,1250339
Flash_Sale_2024,Spotlight_Squad,Spotlight_Ad,2024-06-08,Video_Views,Spotlight,Mobile,25-34,Male,1149253,19324,1.68,993358,86.44,894022,794686,596014,60.0,42498.75,36.98,2.2,7803,1423,7.36,221562.82,5.21,1.67,686520
Flash_Sale_2024,Discover_Squad,Discover_Ad,2024-06-08,Video_Views,Discover,Mobile,35-44,Female,1334921,24614,1.84,1048278,78.53,943450,838622,628966,60.0,40573.63,30.39,1.65,9354,2641,10.73,481208.16,11.86,1.59,837088
Holiday_Campaign_2024,Camera_Squad,Camera_Ad,2024-06-09,App_Installs,Camera,Mobile,35-44,Male,1629641,36865,2.26,1399375,85.87,1259437,1119500,839625,60.0,76457.3,46.92,2.07,7979,2474,6.71,407537.78,5.33,1.53,1065116
Holiday_Campaign_2024,Spotlight_Squad,Spotlight_Ad,2024-06-09,Conversions,Spotlight,Mobile,18-24,Male,1238234,23358,1.89,1070176,86.43,963158,856140,642105,60.0,35143.23,28.38,1.5,9128,2235,9.57,322246.9,9.17,1.66,746961
Black_Friday_2024,Camera_Squad,Camera_Ad,2024-06-09,Engagement,Camera,Mobile,18-24,Male,796984,13836,1.74,642974,80.68,578676,514379,385784,60.0,27115.36,34.02,1.96,9536,1250,9.03,227807.52,8.4,1.59,502745
Black_Friday_2024,Spotlight_Squad,Spotlight_Ad,2024-06-09,App_Installs,Spotlight,Mobile,25-34,Male,1313777,23772,1.81,1101899,83.87,991709,881519,661139,60.0,40972.01,31.19,1.72,7710,2149,9.04,321072.15,7.84,1.71,769584
Cyber_Monday_2024,Spotlight_Squad,Spotlight_Ad,2024-06-09,Engagement,Spotlight,Mobile,35-44,Male,2091017,43757,2.09,1659250,79.35,1493325,1327400,995550,60.0,77972.87,37.29,1.78,9068,2908,6.65,428578.19,5.5,1.46,1435061
Cyber_Monday_2024,Camera_Squad,Camera_Ad,2024-06-09,App_Installs,Camera,Mobile,35-44,Male,1029182,15829,1.54,908344,88.26,817509,726675,545006,60.0,25876.02,25.14,1.63,8563,1311,8.28,220102.76,8.51,1.52,677144
Summer_Sale_2024,Spotlight_Squad,Spotlight_Ad,2024-06-09,Conversions,Spotlight,Mobile,18-24,Female,1181590,17691,1.5,1028072,87.01,925264,822457,616843,60.0,28265.04,23.92,1.6,9480,1740,9.84,309354.48,10.94,1.55,761566
Summer_Sale_2024,Discover_Squad,Discover_Ad,2024-06-09,App_Installs,Discover,Mobile,25-34,Male,2381822,33510,1.41,2058292,86.42,1852462,1646633,1234975,60.0,72404.47,30.4,2.16,7863,3224,9.62,467266.79,6.45,1.66,1432671
Back_To_School_2024,Discover_Squad,Discover_Ad,2024-06-09,App_Installs,Discover,Mobile,18-24,Male,1073886,19485,1.81,814618,75.86,733156,651694,488770,60.0,32059.05,29.85,1.65,9415,1727,8.86,274157.64,8.55,1.52,707155
Back_To_School_2024,Stories_Squad,Stories_Ad,2024-06-09,Video_Views,Stories,Mobile,18-24,Female,853113,11492,1.35,645894,75.71,581304,516715,387536,60.0,20606.66,24.15,1.79,10228,766,6.67,131607.92,6.39,1.63,523802
Spring_Launch_2024,Stories_Squad,Stories_Ad,2024-06-09,Conversions,Stories,Mobile,25-34,Male,1117812,19472,1.74,979839,87.66,881855,783871,587903,60.0,39094.6,34.97,2.01,9773,1906,9.79,344770.7,8.82,1.56,715280
Spring_Launch_2024,Spotlight_Squad,Spotlight_Ad,2024-06-09,Engagement,Spotlight,Mobile,35-44,Male,1952567,42281,2.17,1542670,79.01,1388403,1234136,925602,60.0,71626.45,36.68,1.69,8022,4304,10.18,629288.87,8.79,1.63,1200418
Valentine_Day_2024,Spotlight_Squad,Spotlight_Ad,2024-06-09,Engagement,Spotlight,Mobile,35-44,Female,1361668,30236,2.22,1169643,85.9,1052678,935714,701785,60.0,63271.33,46.47,2.09,8889,2854,9.44,397585.93,6.28,1.67,814359
Valentine_Day_2024,Camera_Squad,Camera_Ad,2024-06-09,Video_Views,Camera,Mobile,25-34,Male,1499410,22464,1.5,1236111,82.44,1112499,988888,741666,60.0,44326.14,29.56,1.97,9517,1924,8.56,335780.38,7.58,1.47,1021110
New_Year_2024,Spotlight_Squad,Spotlight_Ad,2024-06-09,App_Installs,Spotlight,Mobile,18-24,Female,1719080,27141,1.58,1468136,85.4,1321322,1174508,880881,60.0,57350.4,33.36,2.11,9014,2616,9.64,454912.21,7.93,1.57,1098283
New_Year_2024,Stories_Squad,Stories_Ad,2024-06-09,Video_Views,Stories,Mobile,35-44,Female,651008,15133,2.32,572758,87.98,515482,458206,343654,60.0,32126.13,49.35,2.12,9969,1554,10.27,225221.84,7.01,1.7,383465
Q3_Promo_2024,Stories_Squad,Stories_Ad,2024-06-09,App_Installs,Stories,Mobile,35-44,Male,888939,13733,1.54,746920,84.02,672228,597536,448152,60.0,24602.19,27.68,1.79,9929,1378,10.03,219408.02,8.92,1.48,600603
Q3_Promo_2024,Camera_Squad,Camera_Ad,2024-06-09,Video_Views,Camera,Mobile,18-24,Male,2010025,32477,1.62,1647238,81.95,1482514,1317790,988342,60.0,71187.09,35.42,2.19,8418,2746,8.46,423688.01,5.95,1.49,1346619
Flash_Sale_2024,Discover_Squad,Discover_Ad,2024-06-09,Engagement,Discover,Mobile,35-44,Female,1462606,32557,2.23,1217218,83.22,1095496,973774,730330,60.0,63718.4,43.56,1.96,8210,2200,6.76,372669.14,5.85,1.48,990090
Flash_Sale_2024,Spotlight_Squad,Spotlight_Ad,2024-06-09,Engagement,Spotlight,Mobile,35-44,Female,1162273,26131,2.25,950545,81.78,855490,760436,570327,60.0,51314.56,44.15,1.96,8308,1730,6.62,269664.14,5.26,1.45,803413
Holiday_Campaign_2024,Camera_Squad,Camera_Ad,2024-06-10,App_Installs,Camera,Mobile,25-34,Male,2544208,37823,1.49,2076438,81.61,1868794,1661150,1245862,60.0,81941.71,32.21,2.17,10245,3618,9.57,648681.02,7.92,1.42,1786701
Holiday_Campaign_2024,Spotlight_Squad,Spotlight_Ad,2024-06-10,Video_Views,Spotlight,Mobile,25-34,Male,1214234,15342,1.26,1095295,90.2,985765,876236,657177,60.0,24266.75,19.99,1.58,9120,1021,6.65,141570.48,5.83,1.59,765403
Black_Friday_2024,Stories_Squad,Stories_Ad,2024-06-10,Video_Views,Stories,Mobile,35-44,Male,1678938,21617,1.29,1386964,82.61,1248267,1109571,832178,60.0,39065.74,23.27,1.81,7850,2295,10.62,342922.16,8.78,1.63,1029657
Black_Friday_2024,Discover_Squad,Discover_Ad,2024-06-10,App_Installs,Discover,Mobile,18-24,Male,1128833,21527,1.91,931595,82.53,838435,745276,558957,60.0,37226.68,32.98,1.73,7770,1831,8.51,281615.74,7.56,1.41,803066
Cyber_Monday_2024,Spotlight_Squad,Spotlight_Ad,2024-06-10,Video_Views,Spotlight,Mobile,18-24,Male,1556411,31515,2.02,1164078,74.79,1047670,931262,698446,60.0,69804.16,44.85,2.21,8892,3345,10.61,564494.11,8.09,1.57,992511
Cyber_Monday_2024,Discover_Squad,Discover_Ad,2024-06-10,Conversions,Discover,Mobile,35-44,Female,1464336,19011,1.3,1297078,88.58,1167370,1037662,778246,60.0,40748.15,27.83,2.14,7580,1394,7.33,242247.5,5.94,1.47,997725
Summer_Sale_2024,Spotlight_Squad,Spotlight_Ad,2024-06-10,Conversions,Spotlight,Mobile,18-24,Male,2298645,39458,1.72,2007071,87.32,1806363,1605656,1204242,60.0,82856.63,36.05,2.1,9695,2747,6.96,447822.87,5.4,1.46,1572335
Summer_Sale_2024,Camera_Squad,Camera_Ad,2024-06-10,App_Installs,Camera,Mobile,35-44,Female,703421,12855,1.83,625590,88.94,563031,500472,375354,60.0,22055.37,31.35,1.72,9951,1129,8.78,197133.8,8.94,1.68,419669
Back_To_School_2024,Stories_Squad,Stories_Ad,2024-06-10,Video_Views,Stories,Mobile,25-34,Male,1360409,17162,1.26,1069105,78.59,962194,855284,641463,60.0,26536.41,19.51,1.55,10212,1192,6.95,201753.29,7.6,1.63,833681
Back_To_School_2024,Spotlight_Squad,Spotlight_Ad,2024-06-10,Video_Views,Spotlight,Mobile,18-24,Male,1636630,28754,1.76,1340549,81.91,1206494,1072439,804329,60.0,57292.77,35.01,1.99,8450,2569,8.93,365241.97,6.38,1.43,1144695
Spring_Launch_2024,Stories_Squad,Stories_Ad,2024-06-10,Conversions,Stories,Mobile,35-44,Male,947143,17348,1.83,809295,85.45,728365,647436,485577,60.0,29212.84,30.84,1.68,8424,1883,10.85,316625.02,10.84,1.49,634154
Spring_Launch_2024,Spotlight_Squad,Spotlight_Ad,2024-06-10,Video_Views,Spotlight,Mobile,35-44,Male,1921354,29898,1.56,1619507,84.29,1457556,1295605,971704,60.0,51086.74,26.59,1.71,9781,3154,10.55,436179.25,8.54,1.69,1135455
Valentine_Day_2024,Discover_Squad,Discover_Ad,2024-06-10,Engagement,Discover,Mobile,18-24,Male,1980457,32251,1.63,1679129,84.78,1511216,1343303,1007477,60.0,64482.83,32.56,2.0,9012,2435,7.55,352833.2,5.47,1.41,1405252
Valentine_Day_2024,Stories_Squad,Stories_Ad,2024-06-10,Engagement,Stories,Mobile,35-44,Male,1028087,21852,2.13,857605,83.42,771844,686084,514563,60.0,36248.76,35.26,1.66,7173,1656,7.58,256761.55,7.08,1.44,716357
New_Year_2024,Discover_Squad,Discover_Ad,2024-06-10,App_Installs,Discover,Mobile,35-44,Male,1379380,30685,2.22,1058271,76.72,952443,846616,634962,60.0,59710.65,43.29,1.95,7313,2337,7.62,385795.72,6.46,1.58,875635
New_Year_2024,Spotlight_Squad,Spotlight_Ad,2024-06-10,Engagement,Spotlight,Mobile,35-44,Male,2433235,48608,2.0,2092400,85.99,1883160,1673920,1255440,60.0,94853.92,38.98,1.95,9362,4472,9.2,719699.91,7.59,1.5,1624508
Q3_Promo_2024,Camera_Squad,Camera_Ad,2024-06-10,Conversions,Camera,Mobile,18-24,Male,2442815,46264,1.89,1887976,77.29,1699178,1510380,1132785,60.0,75681.25,30.98,1.64,8883,3643,7.87,656263.72,8.67,1.46,1670204
Q3_Promo_2024,Discover_Squad,Discover_Ad,2024-06-10,App_Installs,Discover,Mobile,18-24,Female,687094,9480,1.38,615769,89.62,554192,492615,369461,60.0,20292.63,29.53,2.14,8087,668,7.05,116409.96,5.74,1.56,441845
Flash_Sale_2024,Spotlight_Squad,Spotlight_Ad,2024-06-10,App_Installs,Spotlight,Mobile,18-24,Male,2742479,52750,1.92,2403741,87.65,2163366,1922992,1442244,60.0,80971.43,29.52,1.54,8708,4324,8.2,654338.85,8.08,1.59,1721914
Flash_Sale_2024,Camera_Squad,Camera_Ad,2024-06-10,Video_Views,Camera,Mobile,35-44,Male,731951,12735,1.74,591453,80.8,532307,473162,354871,60.0,25777.16,35.22,2.02,8092,1244,9.77,208213.52,8.08,1.63,448229
Holiday_Campaign_2024,Spotlight_Squad,Spotlight_Ad,2024-06-11,Conversions,Spotlight,Mobile,35-44,Female,1242254,17106,1.38,982621,79.1,884358,786096,589572,60.0,26145.55,21.05,1.53,9817,1670,9.76,307130.11,11.75,1.67,742999
Holiday_Campaign_2024,Stories_Squad,Stories_Ad,2024-06-11,Engagement,Stories,Mobile,35-44,Female,1607933,31893,1.98,1372795,85.38,1235515,1098236,823677,60.0,68506.5,42.61,2.15,8377,2254,7.07,340672.57,4.97,1.68,959616
Black_Friday_2024,Camera_Squad,Camera_Ad,2024-06-11,Video_Views,Camera,Mobile,25-34,Female,1398028,29415,2.1,1212092,86.7,1090882,969673,727255,60.0,55136.66,39.44,1.87,9874,3328,11.31,524403.63,9.51,1.65,845050
Black_Friday_2024,Spotlight_Squad,Spotlight_Ad,2024-06-11,Conversions,Spotlight,Mobile,35-44,Female,1101586,14518,1.32,845932,76.79,761338,676745,507559,60.0,28029.95,25.45,1.93,9652,1421,9.79,211002.57,7.53,1.47,748564
Cyber_Monday_2024,Camera_Squad,Camera_Ad,2024-06-11,Engagement,Camera,Mobile,35-44,Male,2022018,38251,1.89,1772064,87.64,1594857,1417651,1063238,60.0,77928.52,38.54,2.04,7026,3007,7.86,453728.77,5.82,1.55,1308655
Cyber_Monday_2024,Spotlight_Squad,Spotlight_Ad,2024-06-11,App_Installs,Spotlight,Mobile,18-24,Female,2066003,36605,1.77,1580367,76.49,1422330,1264293,948220,60.0,57595.92,27.88,1.57,8861,3293,9.0,563387.26,9.78,1.44,1432540
Summer_Sale_2024,Spotlight_Squad,Spotlight_Ad,2024-06-11,Video_Views,Spotlight,Mobile,18-24,Male,1737813,29108,1.67,1353807,77.9,1218426,1083045,812284,60.0,46236.77,26.61,1.59,9410,3146,10.81,498075.72,10.77,1.45,1195166
