Advertiser,Campaign,Ad_Group,Creative,Date,Channel,Device,Environment,Data_Provider,Audience_Segment,Impressions,Clicks,CTR,Conversions,Post_Click_Conv,Post_View_Conv,Conversion_Rate,Media_Cost,Revenue,ROAS,eCPM,eCPC,eCPA,Viewable_Impressions,Measurable_Impressions,Viewability_Rate,Video_Completions,Video_Completion_Rate,Frequency,Reach,Unique_Reach
Premium_Retail_2024,Spring_Launch_2024,Video_AG,Video_Creative,2024-06-05,Video,Connected_TV,Web,LiveRamp,High_Intent_Buyers,1938713,23546,1.21,1544,1296,248,6.56,43638.31,230180.55,5.27,22.51,1.85,28.26,1744841,1938713,90.0,1163227,60.0,1.47,1316382,1184743
Premium_Retail_2024,Valentine_Day_2024,Display_AG,Display_Creative,2024-06-05,Display,Connected_TV,CTV,LiveRamp,Contextual_Shopping,1786551,30124,1.69,2043,1716,327,6.78,66723.09,340716.74,5.11,37.35,2.21,32.66,1607895,1786551,90.0,0,0.0,1.54,1161327,1045194
Premium_Retail_2024,Valentine_Day_2024,Native_AG,Native_Creative,2024-06-05,Native,Mobile,App,Oracle,In_Market_Shoppers,3438342,60193,1.75,4718,3963,755,7.84,134202.33,793339.92,5.91,39.03,2.23,28.44,3094507,3438342,90.0,0,0.0,1.52,2264641,2038176
Premium_Retail_2024,New_Year_2024,Video_AG,Video_Creative,2024-06-05,Video,Connected_TV,Web,LiveRamp,Behavioral_Shoppers,1932292,26129,1.35,2393,2010,383,9.16,45384.91,396363.3,8.73,23.49,1.74,18.97,1739062,1932292,90.0,1159375,60.0,1.62,1193401,1074060
Premium_Retail_2024,New_Year_2024,Display_AG,Display_Creative,2024-06-05,Display,Connected_TV,App,Neustar,Behavioral_Shoppers,1313355,25639,1.95,2152,1807,345,8.39,57640.7,414822.32,7.2,43.89,2.25,26.78,1182019,1313355,90.0,0,0.0,1.47,891607,802446
Premium_Retail_2024,Q3_Promo_2024,Native_AG,Native_Creative,2024-06-05,Native,Connected_TV,Web,Oracle,Lookalike_Purchasers,2511576,41767,1.66,2685,2255,430,6.43,91008.79,511877.88,5.62,36.24,2.18,33.9,2260418,2511576,90.0,0,0.0,1.47,1709851,1538865
Premium_Retail_2024,Q3_Promo_2024,Video_AG,Video_Creative,2024-06-05,Video,Connected_TV,App,Experian,High_Intent_Buyers,2665237,47781,1.79,3024,2540,484,6.33,84154.77,529192.51,6.29,31.57,1.76,27.83,2398713,2665237,90.0,1599142,60.0,1.71,1561608,1405447
Premium_Retail_2024,Flash_Sale_2024,Native_AG,Native_Creative,2024-06-05,Native,Desktop,Web,LiveRamp,Behavioral_Shoppers,1208989,19257,1.59,1770,1486,284,9.19,45871.08,274799.51,5.99,37.94,2.38,25.92,1088090,1208989,90.0,0,0.0,1.74,694401,624960
Premium_Retail_2024,Flash_Sale_2024,Display_AG,Display_Creative,2024-06-05,Display,Mobile,CTV,Oracle,Lookalike_Purchasers,1773899,28704,1.62,2451,2058,393,8.54,57912.98,465273.42,8.03,32.65,2.02,23.63,1596509,1773899,90.0,0,0.0,1.57,1130043,1017038
Premium_Retail_2024,Holiday_Campaign_2024,Native_AG,Native_Creative,2024-06-06,Native,Mobile,App,Experian,In_Market_Shoppers,1302426,24218,1.86,2249,1889,360,9.29,45203.54,352328.37,7.79,34.71,1.87,20.1,1172183,1302426,90.0,0,0.0,1.71,761210,685089
Premium_Retail_2024,Holiday_Campaign_2024,Display_AG,Display_Creative,2024-06-06,Display,Mobile,App,Oracle,In_Market_Shoppers,1384979,21737,1.57,1346,1130,216,6.19,47328.67,212394.11,4.49,34.17,2.18,35.16,1246481,1384979,90.0,0,0.0,1.53,902741,812466
Premium_Retail_2024,Black_Friday_2024,Display_AG,Display_Creative,2024-06-06,Display,Mobile,App,Experian,Behavioral_Shoppers,1951138,38076,1.95,2189,1838,351,5.75,70240.74,370417.65,5.27,36.0,1.84,32.09,1756024,1951138,90.0,0,0.0,1.51,1293316,1163984
Premium_Retail_2024,Black_Friday_2024,Native_AG,Native_Creative,2024-06-06,Native,Connected_TV,App,Oracle,In_Market_Shoppers,1511101,26496,1.75,1881,1580,301,7.1,43021.34,298597.36,6.94,28.47,1.62,22.87,1359990,1511101,90.0,0,0.0,1.53,984985,886486
Premium_Retail_2024,Cyber_Monday_2024,Native_AG,Native_Creative,2024-06-06,Native,Connected_TV,App,LiveRamp,Behavioral_Shoppers,3239724,63768,1.97,4914,4127,787,7.71,141128.33,804541.39,5.7,43.56,2.21,28.72,2915751,3239724,90.0,0,0.0,1.66,1948249,1753424
Premium_Retail_2024,Cyber_Monday_2024,Display_AG,Display_Creative,2024-06-06,Display,Mobile,CTV,Oracle,Contextual_Shopping,1096227,13951,1.27,980,823,157,7.02,31369.79,140543.99,4.48,28.62,2.25,32.01,986604,1096227,90.0,0,0.0,1.59,689840,620856
Premium_Retail_2024,Summer_Sale_2024,Native_AG,Native_Creative,2024-06-06,Native,Connected_TV,App,Experian,In_Market_Shoppers,1857732,34078,1.83,1950,1638,312,5.72,58997.07,282648.14,4.79,31.76,1.73,30.25,1671958,1857732,90.0,0,0.0,1.63,1138587,1024728
Premium_Retail_2024,Summer_Sale_2024,Video_AG,Video_Creative,2024-06-06,Video,Connected_TV,Web,Neustar,Behavioral_Shoppers,1991327,27823,1.4,1472,1236,236,5.29,65276.02,274042.45,4.2,32.78,2.35,44.35,1792194,1991327,90.0,1194796,60.0,1.62,1225440,1102896
Premium_Retail_2024,Back_To_School_2024,Video_AG,Video_Creative,2024-06-06,Video,Connected_TV,Web,Neustar,High_Intent_Buyers,2781030,52536,1.89,3976,3339,637,7.57,106199.16,698231.93,6.57,38.19,2.02,26.71,2502927,2781030,90.0,1668618,60.0,1.54,1800839,1620755
Premium_Retail_2024,Back_To_School_2024,Display_AG,Display_Creative,2024-06-06,Display,Desktop,CTV,Experian,Contextual_Shopping,3152664,52697,1.67,4415,3708,707,8.38,92140.82,796486.21,8.64,29.23,1.75,20.87,2837397,3152664,90.0,0,0.0,1.77,1781915,1603723
Premium_Retail_2024,Spring_Launch_2024,Video_AG,Video_Creative,2024-06-06,Video,Connected_TV,App,LiveRamp,Contextual_Shopping,3122478,56329,1.8,5265,4422,843,9.35,109133.26,782105.79,7.17,34.95,1.94,20.73,2810230,3122478,90.0,1873486,60.0,1.67,1871909,1684718
Premium_Retail_2024,Spring_Launch_2024,Native_AG,Native_Creative,2024-06-06,Native,Desktop,CTV,LiveRamp,In_Market_Shoppers,2015143,37465,1.86,2220,1864,356,5.93,65033.48,341607.77,5.25,32.27,1.74,29.29,1813628,2015143,90.0,0,0.0,1.7,1182155,1063939
Premium_Retail_2024,Valentine_Day_2024,Native_AG,Native_Creative,2024-06-06,Native,Desktop,Web,Experian,Contextual_Shopping,2546271,32438,1.27,2244,1884,360,6.92,62366.37,334871.66,5.37,24.49,1.92,27.79,2291643,2546271,90.0,0,0.0,1.75,1455225,1309702
Premium_Retail_2024,Valentine_Day_2024,Video_AG,Video_Creative,2024-06-06,Video,Connected_TV,CTV,Neustar,Contextual_Shopping,2658292,51116,1.92,4701,3948,753,9.2,94753.66,796047.16,8.4,35.64,1.85,20.16,2392462,2658292,90.0,1594975,60.0,1.7,1567637,1410873
Premium_Retail_2024,New_Year_2024,Video_AG,Video_Creative,2024-06-06,Video,Mobile,App,Neustar,In_Market_Shoppers,1569926,29552,1.88,2126,1785,341,7.19,49874.21,303934.61,6.09,31.77,1.69,23.46,1412933,1569926,90.0,941955,60.0,1.7,921988,829789
Premium_Retail_2024,New_Year_2024,Native_AG,Native_Creative,2024-06-06,Native,Desktop,App,LiveRamp,High_Intent_Buyers,1159614,21827,1.88,1752,1471,281,8.03,49561.39,287162.73,5.79,42.74,2.27,28.29,1043652,1159614,90.0,0,0.0,1.59,730986,657887
Premium_Retail_2024,Q3_Promo_2024,Display_AG,Display_Creative,2024-06-06,Display,Mobile,CTV,Neustar,In_Market_Shoppers,2307267,30740,1.33,2420,2032,388,7.87,58740.3,375986.28,6.4,25.46,1.91,24.27,2076540,2307267,90.0,0,0.0,1.48,1555952,1400356
Premium_Retail_2024,Q3_Promo_2024,Video_AG,Video_Creative,2024-06-06,Video,Desktop,App,Neustar,Behavioral_Shoppers,1306274,24371,1.87,1831,1538,293,7.51,53870.37,269760.36,5.01,41.24,2.21,29.42,1175646,1306274,90.0,783764,60.0,1.65,792139,712925
Premium_Retail_2024,Flash_Sale_2024,Video_AG,Video_Creative,2024-06-06,Video,Desktop,CTV,Oracle,Behavioral_Shoppers,2967239,56450,1.9,4835,4061,774,8.57,123934.79,782208.83,6.31,41.77,2.2,25.63,2670515,2967239,90.0,1780343,60.0,1.55,1919234,1727310
Premium_Retail_2024,Flash_Sale_2024,Native_AG,Native_Creative,2024-06-06,Native,Mobile,CTV,LiveRamp,In_Market_Shoppers,1454176,18556,1.28,1387,1165,222,7.47,37848.4,231043.45,6.1,26.03,2.04,27.29,1308758,1454176,90.0,0,0.0,1.54,943963,849566
Premium_Retail_2024,Holiday_Campaign_2024,Display_AG,Display_Creative,2024-06-07,Display,Connected_TV,CTV,Neustar,Contextual_Shopping,1319724,15613,1.18,1404,1179,225,8.99,32825.16,263854.09,8.04,24.87,2.1,23.38,1187751,1319724,90.0,0,0.0,1.64,806693,726023
Premium_Retail_2024,Holiday_Campaign_2024,Video_AG,Video_Creative,2024-06-07,Video,Mobile,Web,Neustar,Behavioral_Shoppers,1016981,18836,1.85,1429,1200,229,7.59,30433.79,245301.69,8.06,29.93,1.62,21.3,915282,1016981,90.0,610188,60.0,1.48,684890,616401
Premium_Retail_2024,Black_Friday_2024,Display_AG,Display_Creative,2024-06-07,Display,Mobile,CTV,Neustar,In_Market_Shoppers,1547095,21512,1.39,1711,1437,274,7.95,48546.81,299670.37,6.17,31.38,2.26,28.37,1392385,1547095,90.0,0,0.0,1.56,992138,892924
Premium_Retail_2024,Black_Friday_2024,Native_AG,Native_Creative,2024-06-07,Native,Desktop,Web,Neustar,Contextual_Shopping,1567322,17704,1.13,1555,1306,249,8.78,42422.25,289956.56,6.84,27.07,2.4,27.28,1410589,1567322,90.0,0,0.0,1.65,951819,856637
Premium_Retail_2024,Cyber_Monday_2024,Video_AG,Video_Creative,2024-06-07,Video,Mobile,Web,Oracle,Contextual_Shopping,1124998,22966,2.04,2167,1820,347,9.44,47994.06,365636.1,7.62,42.66,2.09,22.15,1012498,1124998,90.0,674998,60.0,1.61,699778,629800
Premium_Retail_2024,Cyber_Monday_2024,Display_AG,Display_Creative,2024-06-07,Display,Desktop,CTV,Neustar,Behavioral_Shoppers,1207041,21956,1.82,1286,1080,206,5.86,38811.52,227336.28,5.86,32.15,1.77,30.18,1086336,1207041,90.0,0,0.0,1.5,803636,723272
Premium_Retail_2024,Summer_Sale_2024,Video_AG,Video_Creative,2024-06-07,Video,Desktop,App,Oracle,Lookalike_Purchasers,2482160,39117,1.58,3190,2679,511,8.16,76825.28,560712.91,7.3,30.95,1.96,24.08,2233944,2482160,90.0,1489296,60.0,1.53,1625230,1462707
Premium_Retail_2024,Summer_Sale_2024,Display_AG,Display_Creative,2024-06-07,Display,Connected_TV,CTV,Oracle,In_Market_Shoppers,1837157,24438,1.33,2001,1680,321,8.19,46948.2,338401.43,7.21,25.55,1.92,23.46,1653441,1837157,90.0,0,0.0,1.56,1181182,1063063
Premium_Retail_2024,Back_To_School_2024,Display_AG,Display_Creative,2024-06-07,Display,Mobile,App,Experian,Lookalike_Purchasers,2074243,39897,1.92,2701,2268,433,6.77,85915.05,443611.59,5.16,41.42,2.15,31.81,1866818,2074243,90.0,0,0.0,1.6,1293568,1164211
Premium_Retail_2024,Back_To_School_2024,Video_AG,Video_Creative,2024-06-07,Video,Desktop,Web,Oracle,High_Intent_Buyers,2010462,38565,1.92,2511,2109,402,6.51,70996.79,369804.62,5.21,35.31,1.84,28.27,1809415,2010462,90.0,1206277,60.0,1.61,1248080,1123272
Premium_Retail_2024,Spring_Launch_2024,Native_AG,Native_Creative,2024-06-07,Native,Desktop,App,Oracle,In_Market_Shoppers,1200121,14581,1.21,1225,1029,196,8.4,24104.28,183884.53,7.63,20.08,1.65,19.68,1080108,1200121,90.0,0,0.0,1.63,738226,664403
Premium_Retail_2024,Spring_Launch_2024,Display_AG,Display_Creative,2024-06-07,Display,Mobile,CTV,Oracle,Contextual_Shopping,2198686,30440,1.38,2307,1937,370,7.58,61471.51,379717.66,6.18,27.96,2.02,26.65,1978817,2198686,90.0,0,0.0,1.53,1438482,1294633
Premium_Retail_2024,Valentine_Day_2024,Video_AG,Video_Creative,2024-06-07,Video,Connected_TV,CTV,Neustar,Contextual_Shopping,1875092,38620,2.06,3329,2796,533,8.62,65080.86,521348.69,8.01,34.71,1.69,19.55,1687582,1875092,90.0,1125055,60.0,1.6,1170898,1053808
Premium_Retail_2024,Valentine_Day_2024,Display_AG,Display_Creative,2024-06-07,Display,Mobile,App,LiveRamp,High_Intent_Buyers,2526065,29431,1.17,2184,1834,350,7.42,61342.6,362879.54,5.92,24.28,2.08,28.09,2273458,2526065,90.0,0,0.0,1.5,1680845,1512760
Premium_Retail_2024,New_Year_2024,Native_AG,Native_Creative,2024-06-07,Native,Connected_TV,App,Oracle,Lookalike_Purchasers,2650832,49703,1.87,3817,3206,611,7.68,115681.05,586272.39,5.07,43.64,2.33,30.31,2385748,2650832,90.0,0,0.0,1.51,1752540,1577286
Premium_Retail_2024,New_Year_2024,Display_AG,Display_Creative,2024-06-07,Display,Desktop,Web,Oracle,In_Market_Shoppers,1953536,34961,1.79,2653,2228,425,7.59,58982.13,437224.94,7.41,30.19,1.69,22.23,1758182,1953536,90.0,0,0.0,1.56,1253312,1127980
Premium_Retail_2024,Q3_Promo_2024,Display_AG,Display_Creative,2024-06-07,Display,Desktop,Web,Neustar,In_Market_Shoppers,3267280,43445,1.33,2895,2431,464,6.66,82045.29,489914.78,5.97,25.11,1.89,28.34,2940552,3267280,90.0,0,0.0,1.5,2172782,1955503
Premium_Retail_2024,Q3_Promo_2024,Native_AG,Native_Creative,2024-06-07,Native,Desktop,Web,Neustar,High_Intent_Buyers,1498134,18890,1.26,1384,1162,222,7.33,30793.24,221662.3,7.2,20.55,1.63,22.25,1348320,1498134,90.0,0,0.0,1.61,931486,838337
Premium_Retail_2024,Flash_Sale_2024,Video_AG,Video_Creative,2024-06-07,Video,Mobile,App,Oracle,Lookalike_Purchasers,2280364,43480,1.91,3747,3147,600,8.62,79399.1,591923.55,7.46,34.82,1.83,21.19,2052327,2280364,90.0,1368218,60.0,1.47,1550023,1395020
Premium_Retail_2024,Flash_Sale_2024,Display_AG,Display_Creative,2024-06-07,Display,Desktop,Web,Oracle,Behavioral_Shoppers,2185473,27473,1.26,2194,1842,352,7.99,49308.87,380024.2,7.71,22.56,1.79,22.47,1966925,2185473,90.0,0,0.0,1.52,1442059,1297853
Premium_Retail_2024,Holiday_Campaign_2024,Display_AG,Display_Creative,2024-06-08,Display,Desktop,App,Experian,Lookalike_Purchasers,1013350,15743,1.55,1068,897,171,6.78,37775.48,190815.58,5.05,37.28,2.4,35.37,912015,1013350,90.0,0,0.0,1.76,575799,518219
Premium_Retail_2024,Holiday_Campaign_2024,Native_AG,Native_Creative,2024-06-08,Native,Desktop,Web,Experian,Behavioral_Shoppers,1707461,21701,1.27,1123,943,180,5.17,40205.03,178728.41,4.45,23.55,1.85,35.8,1536714,1707461,90.0,0,0.0,1.7,1002517,902265
Premium_Retail_2024,Black_Friday_2024,Native_AG,Native_Creative,2024-06-08,Native,Mobile,App,Experian,In_Market_Shoppers,1533908,20396,1.33,1882,1580,302,9.23,44585.04,280264.79,6.29,29.07,2.19,23.69,1380517,1533908,90.0,0,0.0,1.69,907059,816353
Premium_Retail_2024,Black_Friday_2024,Display_AG,Display_Creative,2024-06-08,Display,Connected_TV,CTV,Oracle,Behavioral_Shoppers,1754922,23027,1.31,1294,1086,208,5.62,41122.86,231339.2,5.63,23.43,1.79,31.78,1579429,1754922,90.0,0,0.0,1.61,1091940,982746
Premium_Retail_2024,Cyber_Monday_2024,Native_AG,Native_Creative,2024-06-08,Native,Desktop,CTV,LiveRamp,Contextual_Shopping,1137126,16685,1.47,915,768,147,5.48,30576.03,138546.1,4.53,26.89,1.83,33.42,1023413,1137126,90.0,0,0.0,1.71,665618,599056
Premium_Retail_2024,Cyber_Monday_2024,Display_AG,Display_Creative,2024-06-08,Display,Mobile,Web,Oracle,Behavioral_Shoppers,2949664,55222,1.87,4593,3858,735,8.32,118760.38,712633.0,6.0,40.26,2.15,25.86,2654697,2949664,90.0,0,0.0,1.63,1807114,1626402
Premium_Retail_2024,Summer_Sale_2024,Video_AG,Video_Creative,2024-06-08,Video,Connected_TV,Web,Experian,High_Intent_Buyers,1568464,25620,1.63,2270,1906,364,8.86,59205.28,348874.16,5.89,37.75,2.31,26.08,1411617,1568464,90.0,941078,60.0,1.64,959221,863298
Premium_Retail_2024,Summer_Sale_2024,Native_AG,Native_Creative,2024-06-08,Native,Mobile,App,Oracle,Behavioral_Shoppers,1744714,30397,1.74,2314,1943,371,7.61,69325.27,390955.25,5.64,39.73,2.28,29.96,1570242,1744714,90.0,0,0.0,1.53,1142535,1028281
Premium_Retail_2024,Back_To_School_2024,Display_AG,Display_Creative,2024-06-08,Display,Connected_TV,Web,Oracle,Lookalike_Purchasers,1118217,19976,1.79,1055,886,169,5.28,34383.13,174420.24,5.07,30.75,1.72,32.59,1006395,1118217,90.0,0,0.0,1.5,746940,672246
Premium_Retail_2024,Back_To_School_2024,Native_AG,Native_Creative,2024-06-08,Native,Desktop,App,Oracle,High_Intent_Buyers,1515026,25676,1.69,1458,1224,234,5.68,55069.18,221200.2,4.02,36.35,2.14,37.77,1363523,1515026,90.0,0,0.0,1.66,911224,820101
Premium_Retail_2024,Spring_Launch_2024,Video_AG,Video_Creative,2024-06-08,Video,Connected_TV,App,Experian,In_Market_Shoppers,1498897,29514,1.97,2404,2019,385,8.15,48900.13,445477.29,9.11,32.62,1.66,20.34,1349007,1498897,90.0,899338,60.0,1.64,916380,824742
Premium_Retail_2024,Spring_Launch_2024,Native_AG,Native_Creative,2024-06-08,Native,Desktop,CTV,Experian,High_Intent_Buyers,2636326,49183,1.87,4664,3917,747,9.48,92343.81,869220.09,9.41,35.03,1.88,19.8,2372693,2636326,90.0,0,0.0,1.68,1564825,1408342
Premium_Retail_2024,Valentine_Day_2024,Display_AG,Display_Creative,2024-06-08,Display,Mobile,App,Experian,Contextual_Shopping,3556371,53837,1.51,4307,3617,690,8.0,128972.34,658544.78,5.11,36.27,2.4,29.94,3200733,3556371,90.0,0,0.0,1.57,2259632,2033668
Premium_Retail_2024,Valentine_Day_2024,Video_AG,Video_Creative,2024-06-08,Video,Desktop,Web,Experian,Behavioral_Shoppers,3078980,62386,2.03,3791,3184,607,6.08,104744.85,622762.98,5.95,34.02,1.68,27.63,2771082,3078980,90.0,1847388,60.0,1.53,2009515,1808563
Premium_Retail_2024,New_Year_2024,Native_AG,Native_Creative,2024-06-08,Native,Desktop,CTV,LiveRamp,In_Market_Shoppers,2033867,34639,1.7,2702,2269,433,7.8,58766.01,445929.8,7.59,28.89,1.7,21.75,1830480,2033867,90.0,0,0.0,1.59,1280207,1152186
Premium_Retail_2024,New_Year_2024,Video_AG,Video_Creative,2024-06-08,Video,Desktop,CTV,LiveRamp,Contextual_Shopping,1952654,23590,1.21,1919,1611,308,8.13,55507.62,350076.0,6.31,28.43,2.35,28.93,1757388,1952654,90.0,1171592,60.0,1.57,1240639,1116575
Premium_Retail_2024,Q3_Promo_2024,Video_AG,Video_Creative,2024-06-08,Video,Connected_TV,CTV,Experian,Behavioral_Shoppers,1941420,36548,1.88,2928,2459,469,8.01,74519.74,536491.66,7.2,38.38,2.04,25.45,1747278,1941420,90.0,1164852,60.0,1.56,1245689,1121120
Premium_Retail_2024,Q3_Promo_2024,Native_AG,Native_Creative,2024-06-08,Native,Desktop,CTV,LiveRamp,In_Market_Shoppers,2230442,30003,1.35,2195,1843,352,7.32,51702.87,320105.33,6.19,23.18,1.72,23.55,2007397,2230442,90.0,0,0.0,1.7,1309293,1178363
Premium_Retail_2024,Flash_Sale_2024,Native_AG,Native_Creative,2024-06-08,Native,Desktop,Web,Oracle,Contextual_Shopping,2138166,37224,1.74,2716,2281,435,7.3,81450.44,488795.27,6.0,38.09,2.19,29.99,1924349,2138166,90.0,0,0.0,1.55,1380300,1242270
Premium_Retail_2024,Flash_Sale_2024,Video_AG,Video_Creative,2024-06-08,Video,Connected_TV,CTV,Neustar,Behavioral_Shoppers,1708898,30016,1.76,2818,2367,451,9.39,64973.39,507862.76,7.82,38.02,2.16,23.06,1538008,1708898,90.0,1025338,60.0,1.68,1015269,913742
Premium_Retail_2024,Holiday_Campaign_2024,Native_AG,Native_Creative,2024-06-09,Native,Mobile,App,LiveRamp,In_Market_Shoppers,2118373,32576,1.54,2168,1821,347,6.66,64098.14,374934.53,5.85,30.26,1.97,29.57,1906535,2118373,90.0,0,0.0,1.57,1346015,1211413
Premium_Retail_2024,Holiday_Campaign_2024,Video_AG,Video_Creative,2024-06-09,Video,Desktop,CTV,Oracle,In_Market_Shoppers,2080946,36418,1.75,3247,2727,520,8.92,77398.83,520961.56,6.73,37.19,2.13,23.84,1872851,2080946,90.0,1248567,60.0,1.57,1323956,1191560
Premium_Retail_2024,Black_Friday_2024,Native_AG,Native_Creative,2024-06-09,Native,Mobile,CTV,Experian,Behavioral_Shoppers,2345729,41712,1.78,3684,3094,590,8.83,96957.98,588315.19,6.07,41.33,2.32,26.32,2111156,2345729,90.0,0,0.0,1.76,1331872,1198684
Premium_Retail_2024,Black_Friday_2024,Display_AG,Display_Creative,2024-06-09,Display,Mobile,CTV,Neustar,Lookalike_Purchasers,2654084,32535,1.23,2922,2454,468,8.98,73455.3,522341.99,7.11,27.68,2.26,25.14,2388675,2654084,90.0,0,0.0,1.49,1785789,1607210
Premium_Retail_2024,Cyber_Monday_2024,Native_AG,Native_Creative,2024-06-09,Native,Desktop,CTV,Oracle,Lookalike_Purchasers,2427630,48698,2.01,4057,3407,650,8.33,92271.27,589102.1,6.38,38.01,1.89,22.74,2184867,2427630,90.0,0,0.0,1.77,1373148,1235833
Premium_Retail_2024,Cyber_Monday_2024,Display_AG,Display_Creative,2024-06-09,Display,Connected_TV,App,LiveRamp,High_Intent_Buyers,2505277,32661,1.3,2116,1777,339,6.48,67571.86,316145.19,4.68,26.97,2.07,31.93,2254749,2505277,90.0,0,0.0,1.47,1704041,1533636
Premium_Retail_2024,Summer_Sale_2024,Video_AG,Video_Creative,2024-06-09,Video,Mobile,App,LiveRamp,Contextual_Shopping,3377051,56779,1.68,5160,4334,826,9.09,113265.96,970111.6,8.56,33.54,1.99,21.95,3039345,3377051,90.0,2026230,60.0,1.51,2230277,2007249
Premium_Retail_2024,Summer_Sale_2024,Display_AG,Display_Creative,2024-06-09,Display,Connected_TV,CTV,Experian,Contextual_Shopping,1868147,35212,1.88,3008,2526,482,8.54,65279.68,504289.11,7.73,34.94,1.85,21.7,1681332,1868147,90.0,0,0.0,1.74,1074438,966994
Premium_Retail_2024,Back_To_School_2024,Video_AG,Video_Creative,2024-06-09,Video,Mobile,CTV,Neustar,Contextual_Shopping,1715596,30321,1.77,2852,2395,457,9.41,66045.28,471567.77,7.14,38.5,2.18,23.16,1544036,1715596,90.0,1029357,60.0,1.72,995652,896086
Premium_Retail_2024,Back_To_School_2024,Display_AG,Display_Creative,2024-06-09,Display,Mobile,CTV,LiveRamp,Behavioral_Shoppers,1671642,24400,1.46,2255,1894,361,9.24,44448.77,344358.34,7.75,26.59,1.82,19.71,1504477,1671642,90.0,0,0.0,1.57,1061382,955243
Premium_Retail_2024,Spring_Launch_2024,Video_AG,Video_Creative,2024-06-09,Video,Desktop,App,LiveRamp,Behavioral_Shoppers,2997481,37631,1.26,1991,1672,319,5.29,89332.53,298034.53,3.34,29.8,2.37,44.87,2697732,2997481,90.0,1798488,60.0,1.58,1898401,1708560
Premium_Retail_2024,Spring_Launch_2024,Native_AG,Native_Creative,2024-06-09,Native,Desktop,CTV,LiveRamp,Contextual_Shopping,1331253,17053,1.28,987,829,158,5.79,36970.5,178730.84,4.83,27.77,2.17,37.46,1198127,1331253,90.0,0,0.0,1.75,762615,686353
Premium_Retail_2024,Valentine_Day_2024,Native_AG,Native_Creative,2024-06-09,Native,Connected_TV,App,Oracle,Behavioral_Shoppers,2194685,44265,2.02,3403,2858,545,7.69,98491.23,499764.73,5.07,44.88,2.23,28.94,1975216,2194685,90.0,0,0.0,1.77,1238897,1115007
Premium_Retail_2024,Valentine_Day_2024,Video_AG,Video_Creative,2024-06-09,Video,Mobile,CTV,LiveRamp,Behavioral_Shoppers,1630631,26955,1.65,1817,1526,291,6.74,58512.46,320776.7,5.48,35.88,2.17,32.2,1467567,1630631,90.0,978378,60.0,1.63,1000245,900220
Premium_Retail_2024,New_Year_2024,Video_AG,Video_Creative,2024-06-09,Video,Connected_TV,App,Oracle,In_Market_Shoppers,1402529,23726,1.69,1463,1228,235,6.17,45285.11,209978.03,4.64,32.29,1.91,30.95,1262276,1402529,90.0,841517,60.0,1.61,873238,785914
Premium_Retail_2024,New_Year_2024,Display_AG,Display_Creative,2024-06-09,Display,Connected_TV,App,Oracle,Behavioral_Shoppers,1586754,26568,1.67,2232,1874,358,8.4,63750.78,389888.92,6.12,40.18,2.4,28.56,1428078,1586754,90.0,0,0.0,1.71,928907,836016
Premium_Retail_2024,Q3_Promo_2024,Native_AG,Native_Creative,2024-06-09,Native,Connected_TV,App,LiveRamp,In_Market_Shoppers,2939316,39835,1.36,2611,2193,418,6.55,74954.94,441277.99,5.89,25.5,1.88,28.71,2645384,2939316,90.0,0,0.0,1.61,1831025,1647922
Premium_Retail_2024,Q3_Promo_2024,Video_AG,Video_Creative,2024-06-09,Video,Mobile,App,Neustar,Lookalike_Purchasers,2246217,34596,1.54,2052,1723,329,5.93,68942.55,375397.0,5.45,30.69,1.99,33.6,2021595,2246217,90.0,1347730,60.0,1.55,1449147,1304232
Premium_Retail_2024,Flash_Sale_2024,Video_AG,Video_Creative,2024-06-09,Video,Desktop,App,LiveRamp,Lookalike_Purchasers,1605101,32589,2.03,2101,1764,337,6.45,67432.07,303418.49,4.5,42.01,2.07,32.1,1444590,1605101,90.0,963060,60.0,1.49,1076661,968994
