Campaign_Name,Ad_Group_Name,Keyword,Match_Type,Date,Network,Device,Location,Age,Gender,Impressions,Clicks,CTR,Avg_CPC,Cost,Conversions,Conv_Rate,Cost_Per_Conv,Conv_Value,ROAS,Quality_Score,Impression_Share,Search_Impr_Share,Top_Impr_Rate
Back_To_School_2024,back_AG,back to school,Phrase,2024-06-07,Search,Desktop,United States,35-44,Male,866845,24316,2.81,2.26,55008.61,2300,9.46,23.92,401789.34,7.3,9,76.1,72.5,78.1
Spring_Launch_2024,spring_AG,spring sale,Broad,2024-06-07,Search,Mobile,United States,25-34,Female,720647,13565,1.88,2.27,30725.23,955,7.04,32.17,159635.66,5.2,8,65.9,75.6,77.1
Spring_Launch_2024,spring_AG,spring deals,Phrase,2024-06-07,Shopping,Mobile,United States,35-44,Female,388833,8055,2.07,2.47,19905.02,605,7.51,32.9,97294.04,4.89,10,75.0,83.7,59.2
Valentine_Day_2024,valentine_AG,valentine gifts,Exact,2024-06-07,Shopping,Mobile,United States,35-44,Male,761372,17457,2.29,1.58,27552.83,1871,10.72,14.73,319811.24,11.61,10,80.7,67.3,73.3
Valentine_Day_2024,valentine_AG,valentine presents,Phrase,2024-06-07,Shopping,Mobile,United States,35-44,Male,645184,15460,2.4,2.07,32032.45,1686,10.91,19.0,316772.69,9.89,8,73.8,76.6,73.8
New_Year_2024,new_AG,new year deals,Broad,2024-06-07,Shopping,Desktop,United States,45-54,Male,372688,9811,2.63,2.48,24375.71,1057,10.77,23.06,197596.71,8.11,7,66.1,83.8,70.2
New_Year_2024,new_AG,new year sale,Phrase,2024-06-07,Shopping,Desktop,United States,45-54,Male,269578,7444,2.76,2.36,17541.96,485,6.52,36.17,93355.18,5.32,10,84.5,62.3,76.2
Q3_Promo_2024,summer_AG,summer promo,Phrase,2024-06-07,Shopping,Mobile,United States,25-34,Male,624305,11278,1.81,1.79,20234.61,885,7.85,22.86,137198.69,6.78,10,80.8,69.9,77.3
Q3_Promo_2024,q3_AG,q3 deals,Broad,2024-06-07,Shopping,Desktop,United States,35-44,Male,1224557,27249,2.23,2.01,54737.81,2396,8.79,22.85,407896.45,7.45,7,72.2,65.7,58.9
Flash_Sale_2024,flash_AG,flash sale,Exact,2024-06-07,Search,Desktop,United States,35-44,Male,631505,19588,3.1,1.78,34873.99,1242,6.34,28.08,215055.98,6.17,9,65.4,63.6,70.5
Flash_Sale_2024,limited_AG,limited time,Phrase,2024-06-07,Search,Desktop,United States,45-54,Male,949835,17213,1.81,1.96,33745.7,1406,8.17,24.0,236322.56,7.0,10,80.4,68.2,66.6
Holiday_Shopping_2024,holiday_AG,holiday gifts,Broad,2024-06-08,Shopping,Desktop,United States,25-34,Female,845553,26498,3.13,2.39,63365.28,2222,8.39,28.52,369690.01,5.83,7,75.7,81.1,74.9
Holiday_Shopping_2024,christmas_AG,christmas presents,Phrase,2024-06-08,Search,Desktop,United States,18-24,Female,797108,15896,1.99,1.88,29868.18,1179,7.42,25.33,229612.05,7.69,8,69.7,66.0,76.1
Black_Friday_2024,black_AG,black friday deals,Exact,2024-06-08,Search,Mobile,United States,45-54,Male,432414,9255,2.14,1.94,17946.47,831,8.98,21.6,127663.55,7.11,10,74.9,66.4,69.5
Black_Friday_2024,black_AG,black friday sale,Phrase,2024-06-08,Search,Desktop,United States,45-54,Male,686705,20765,3.02,1.92,39780.22,1705,8.21,23.33,291697.45,7.33,10,66.5,65.5,73.9
Cyber_Monday_2024,cyber_AG,cyber monday tech,Exact,2024-06-08,Search,Mobile,United States,18-24,Male,623635,17318,2.78,1.6,27664.24,1756,10.14,15.75,346323.69,12.52,8,72.2,73.1,66.8
Cyber_Monday_2024,laptop_AG,laptop deals,Phrase,2024-06-08,Search,Desktop,United States,25-34,Male,1030871,18193,1.76,2.15,39177.89,1687,9.27,23.22,265259.51,6.77,7,68.7,67.3,74.1
Summer_Sale_2024,summer_AG,summer sale,Broad,2024-06-08,Search,Desktop,United States,18-24,Male,546622,14188,2.6,1.81,25635.45,1036,7.3,24.74,171332.32,6.68,9,84.0,75.6,73.9
Summer_Sale_2024,summer_AG,summer deals,Phrase,2024-06-08,Shopping,Mobile,United States,45-54,Male,826871,23124,2.8,1.93,44684.99,2467,10.67,18.11,407370.72,9.12,7,76.2,73.5,64.3
Back_To_School_2024,school_AG,school supplies,Exact,2024-06-08,Search,Desktop,United States,35-44,Male,608012,11313,1.86,2.22,25094.21,840,7.43,29.87,132457.14,5.28,9,84.4,74.5,59.8
Back_To_School_2024,back_AG,back to school,Phrase,2024-06-08,Shopping,Mobile,United States,25-34,Male,461675,9853,2.13,2.05,20225.31,842,8.55,24.02,124374.52,6.15,8,66.4,66.7,59.8
Spring_Launch_2024,spring_AG,spring sale,Broad,2024-06-08,Shopping,Desktop,United States,18-24,Male,515754,16741,3.25,1.9,31842.93,1733,10.35,18.37,291569.85,9.16,9,78.7,65.5,63.4
Spring_Launch_2024,spring_AG,spring deals,Phrase,2024-06-08,Search,Desktop,United States,18-24,Female,933716,28681,3.07,1.54,44251.57,2448,8.54,18.08,331377.94,7.49,8,74.0,75.8,73.0
Valentine_Day_2024,valentine_AG,valentine gifts,Exact,2024-06-08,Shopping,Desktop,United States,45-54,Male,236570,4731,2.0,1.97,9320.38,522,11.03,17.86,81170.53,8.71,9,73.4,71.5,59.4
Valentine_Day_2024,valentine_AG,valentine presents,Phrase,2024-06-08,Search,Mobile,United States,35-44,Male,1034873,22039,2.13,2.2,48566.62,1845,8.37,26.32,318036.42,6.55,9,65.0,81.5,62.8
New_Year_2024,new_AG,new year deals,Broad,2024-06-08,Shopping,Mobile,United States,25-34,Male,869016,25610,2.95,2.04,52245.39,1964,7.67,26.6,386007.75,7.39,7,70.0,82.8,61.0
New_Year_2024,new_AG,new year sale,Phrase,2024-06-08,Shopping,Desktop,United States,18-24,Female,900686,17633,1.96,1.5,26489.01,1283,7.28,20.65,176740.8,6.67,10,85.9,78.7,57.9
Q3_Promo_2024,summer_AG,summer promo,Phrase,2024-06-08,Search,Mobile,United States,18-24,Female,814618,22444,2.76,1.9,42611.1,2287,10.19,18.63,378088.7,8.87,7,78.5,75.1,70.8
Q3_Promo_2024,q3_AG,q3 deals,Broad,2024-06-08,Shopping,Desktop,United States,35-44,Male,826175,19084,2.31,1.55,29592.21,1707,8.94,17.34,277064.98,9.36,7,80.9,66.6,66.7
Flash_Sale_2024,flash_AG,flash sale,Exact,2024-06-08,Shopping,Mobile,United States,25-34,Female,281852,7528,2.67,2.35,17675.97,741,9.84,23.85,143988.95,8.15,7,85.6,79.0,63.7
Flash_Sale_2024,limited_AG,limited time,Phrase,2024-06-08,Search,Mobile,United States,25-34,Female,799502,19358,2.42,2.49,48276.6,1559,8.05,30.97,226270.95,4.69,9,85.0,70.5,71.9
Holiday_Shopping_2024,holiday_AG,holiday gifts,Broad,2024-06-09,Search,Desktop,United States,18-24,Male,390100,11760,3.01,2.32,27298.26,1201,10.21,22.73,211454.22,7.75,7,72.8,76.7,74.9
Holiday_Shopping_2024,christmas_AG,christmas presents,Phrase,2024-06-09,Shopping,Desktop,United States,25-34,Female,416518,9141,2.19,1.84,16853.33,800,8.75,21.07,108369.04,6.43,8,81.3,65.1,60.5
Black_Friday_2024,black_AG,black friday deals,Exact,2024-06-09,Search,Mobile,United States,35-44,Female,697571,18244,2.62,1.79,32575.91,1428,7.83,22.81,276302.07,8.48,9,82.8,80.7,69.6
Black_Friday_2024,black_AG,black friday sale,Phrase,2024-06-09,Search,Mobile,United States,45-54,Male,1026432,29949,2.92,2.45,73471.99,1880,6.28,39.08,251724.46,3.43,9,67.7,82.4,70.2
Cyber_Monday_2024,cyber_AG,cyber monday tech,Exact,2024-06-09,Search,Desktop,United States,35-44,Male,362118,9121,2.52,2.33,21248.32,974,10.68,21.82,175475.96,8.26,10,80.8,69.1,67.3
Cyber_Monday_2024,laptop_AG,laptop deals,Phrase,2024-06-09,Shopping,Desktop,United States,18-24,Female,511569,14983,2.93,2.18,32726.93,941,6.28,34.78,126665.64,3.87,8,66.7,74.8,68.7
Summer_Sale_2024,summer_AG,summer sale,Broad,2024-06-09,Search,Desktop,United States,45-54,Male,400327,11177,2.79,1.79,20051.23,757,6.77,26.49,142368.38,7.1,7,74.1,76.4,69.3
Summer_Sale_2024,summer_AG,summer deals,Phrase,2024-06-09,Search,Mobile,United States,25-34,Male,595107,10923,1.84,1.88,20502.67,851,7.79,24.09,150176.54,7.32,7,78.0,83.3,75.3
Back_To_School_2024,school_AG,school supplies,Exact,2024-06-09,Search,Desktop,United States,25-34,Female,593022,14825,2.5,2.17,32231.47,968,6.53,33.3,191657.01,5.95,9,75.4,82.0,77.5
Back_To_School_2024,back_AG,back to school,Phrase,2024-06-09,Shopping,Desktop,United States,45-54,Male,1020775,19445,1.9,2.07,40316.21,1749,8.99,23.05,321967.72,7.99,9,64.8,72.3,76.6
Spring_Launch_2024,spring_AG,spring sale,Broad,2024-06-09,Shopping,Desktop,United States,18-24,Male,630971,12853,2.04,2.37,30469.31,860,6.69,35.43,161265.06,5.29,7,70.0,83.1,72.0
Spring_Launch_2024,spring_AG,spring deals,Phrase,2024-06-09,Search,Mobile,United States,35-44,Male,929671,20187,2.17,1.74,35029.24,1902,9.42,18.42,363514.44,10.38,9,80.7,80.3,73.7
Valentine_Day_2024,valentine_AG,valentine gifts,Exact,2024-06-09,Shopping,Desktop,United States,18-24,Male,597134,17237,2.89,1.71,29479.21,1721,9.98,17.13,263754.57,8.95,8,86.2,70.3,63.8
Valentine_Day_2024,valentine_AG,valentine presents,Phrase,2024-06-09,Shopping,Desktop,United States,25-34,Male,414604,11350,2.74,1.61,18264.66,1227,10.81,14.89,185798.03,10.17,9,70.4,63.1,62.8
New_Year_2024,new_AG,new year deals,Broad,2024-06-09,Shopping,Desktop,United States,18-24,Male,893998,20601,2.3,1.77,36525.98,1268,6.16,28.81,192531.05,5.27,10,81.3,71.7,63.7
New_Year_2024,new_AG,new year sale,Phrase,2024-06-09,Shopping,Mobile,United States,25-34,Female,489158,12628,2.58,1.8,22759.35,1157,9.16,19.67,228280.73,10.03,10,64.7,65.7,61.5
Q3_Promo_2024,summer_AG,summer promo,Phrase,2024-06-09,Search,Mobile,United States,35-44,Male,647778,11738,1.81,1.98,23212.15,1254,10.68,18.51,166485.09,7.17,9,72.0,78.7,61.0
Q3_Promo_2024,q3_AG,q3 deals,Broad,2024-06-09,Shopping,Desktop,United States,35-44,Male,641026,17283,2.7,1.51,26096.48,1735,10.04,15.04,236675.31,9.07,10,75.5,78.3,62.7
Flash_Sale_2024,flash_AG,flash sale,Exact,2024-06-09,Search,Desktop,United States,18-24,Male,548381,11041,2.01,2.35,25998.06,1054,9.55,24.67,152908.49,5.88,9,79.9,77.6,78.2
Flash_Sale_2024,limited_AG,limited time,Phrase,2024-06-09,Shopping,Mobile,United States,35-44,Female,769097,23436,3.05,1.95,45616.83,2467,10.53,18.49,340558.58,7.47,8,67.7,80.7,74.5
Holiday_Shopping_2024,holiday_AG,holiday gifts,Broad,2024-06-10,Search,Desktop,United States,45-54,Female,406004,10739,2.65,1.88,20218.31,644,6.0,31.39,86117.53,4.26,8,65.0,75.1,63.5
Holiday_Shopping_2024,christmas_AG,christmas presents,Phrase,2024-06-10,Shopping,Mobile,United States,45-54,Male,550201,17395,3.16,1.62,28202.84,1632,9.38,17.28,311735.78,11.05,10,67.4,66.8,69.5
Black_Friday_2024,black_AG,black friday deals,Exact,2024-06-10,Shopping,Desktop,United States,35-44,Male,437838,11084,2.53,2.05,22774.05,1196,10.79,19.04,162121.76,7.12,9,80.9,67.1,65.4
Black_Friday_2024,black_AG,black friday sale,Phrase,2024-06-10,Search,Desktop,United States,25-34,Male,265974,6432,2.42,2.3,14820.74,415,6.45,35.71,62328.78,4.21,9,72.1,64.3,73.4
Cyber_Monday_2024,cyber_AG,cyber monday tech,Exact,2024-06-10,Search,Desktop,United States,25-34,Male,856479,25727,3.0,2.08,53612.4,2196,8.54,24.41,327925.3,6.12,8,78.5,71.8,77.6
Cyber_Monday_2024,laptop_AG,laptop deals,Phrase,2024-06-10,Shopping,Desktop,United States,45-54,Female,481878,14975,3.11,1.86,27854.83,1172,7.83,23.77,220659.97,7.92,10,80.2,77.5,63.5
Summer_Sale_2024,summer_AG,summer sale,Broad,2024-06-10,Search,Mobile,United States,25-34,Female,834325,21852,2.62,1.95,42542.91,2264,10.36,18.79,357752.4,8.41,8,78.5,72.3,69.9
Summer_Sale_2024,summer_AG,summer deals,Phrase,2024-06-10,Shopping,Mobile,United States,35-44,Female,520964,12720,2.44,2.06,26158.57,1076,8.46,24.31,202211.7,7.73,10,70.8,81.4,66.0
Back_To_School_2024,school_AG,school supplies,Exact,2024-06-10,Shopping,Desktop,United States,25-34,Female,843010,15849,1.88,1.7,26945.74,1558,9.83,17.3,206923.73,7.68,7,85.5,66.2,76.2
Back_To_School_2024,back_AG,back to school,Phrase,2024-06-10,Search,Mobile,United States,25-34,Female,858841,22302,2.6,1.58,35329.31,1742,7.81,20.28,247904.79,7.02,8,75.6,74.1,72.3
Spring_Launch_2024,spring_AG,spring sale,Broad,2024-06-10,Search,Desktop,United States,25-34,Male,789273,19355,2.45,1.73,33549.19,1480,7.65,22.67,278103.73,8.29,8,67.0,75.8,58.1
Spring_Launch_2024,spring_AG,spring deals,Phrase,2024-06-10,Search,Mobile,United States,25-34,Male,611823,16134,2.64,1.96,31564.75,1366,8.47,23.11,239865.63,7.6,7,69.0,68.2,71.8
Valentine_Day_2024,valentine_AG,valentine gifts,Exact,2024-06-10,Shopping,Mobile,United States,18-24,Female,626000,11091,1.77,2.17,24071.11,1010,9.11,23.83,138559.98,5.76,7,80.6,73.5,62.0
Valentine_Day_2024,valentine_AG,valentine presents,Phrase,2024-06-10,Search,Desktop,United States,25-34,Male,641845,16965,2.64,2.42,41057.31,1651,9.73,24.87,250831.49,6.11,8,66.4,80.7,75.1
New_Year_2024,new_AG,new year deals,Broad,2024-06-10,Search,Desktop,United States,18-24,Male,495283,9129,1.84,2.21,20192.11,879,9.63,22.97,126304.82,6.26,7,78.8,68.2,63.1
New_Year_2024,new_AG,new year sale,Phrase,2024-06-10,Search,Mobile,United States,45-54,Female,411302,10408,2.53,2.3,23984.76,883,8.48,27.16,133925.33,5.58,10,83.6,63.3,74.1
Q3_Promo_2024,summer_AG,summer promo,Phrase,2024-06-10,Search,Mobile,United States,45-54,Female,822232,17516,2.13,1.7,29747.34,1823,10.41,16.32,307878.28,10.35,9,64.8,81.6,64.9
Q3_Promo_2024,q3_AG,q3 deals,Broad,2024-06-10,Search,Mobile,United States,35-44,Male,584378,15865,2.71,2.16,34289.2,1229,7.75,27.9,173849.93,5.07,8,76.2,75.7,75.3
Flash_Sale_2024,flash_AG,flash sale,Exact,2024-06-10,Shopping,Mobile,United States,25-34,Female,538329,14634,2.72,1.55,22747.22,1538,10.51,14.79,236231.02,10.39,7,78.0,82.1,74.3
Flash_Sale_2024,limited_AG,limited time,Phrase,2024-06-10,Shopping,Desktop,United States,45-54,Male,1031325,28932,2.81,2.42,70041.63,2919,10.09,24.0,502799.79,7.18,9,78.6,65.3,67.4
Holiday_Shopping_2024,holiday_AG,holiday gifts,Broad,2024-06-11,Search,Mobile,United States,18-24,Female,635651,15242,2.4,2.16,32956.97,1022,6.71,32.25,136076.04,4.13,8,72.7,69.1,66.4
Holiday_Shopping_2024,christmas_AG,christmas presents,Phrase,2024-06-11,Shopping,Mobile,United States,45-54,Female,702314,19739,2.81,1.83,36072.21,1354,6.86,26.64,233997.69,6.49,7,78.5,72.6,62.1
Black_Friday_2024,black_AG,black friday deals,Exact,2024-06-11,Shopping,Desktop,United States,45-54,Male,610819,13123,2.15,1.96,25683.95,1308,9.97,19.64,246358.86,9.59,10,73.0,79.5,78.1
Black_Friday_2024,black_AG,black friday sale,Phrase,2024-06-11,Search,Desktop,United States,25-34,Female,346960,9863,2.84,2.41,23765.26,756,7.67,31.44,100351.1,4.22,9,86.0,72.8,73.8
Cyber_Monday_2024,cyber_AG,cyber monday tech,Exact,2024-06-11,Shopping,Desktop,United States,45-54,Female,506312,11879,2.35,2.04,24248.28,1033,8.7,23.47,151369.89,6.24,8,66.4,74.0,60.3
Cyber_Monday_2024,laptop_AG,laptop deals,Phrase,2024-06-11,Shopping,Mobile,United States,18-24,Male,731190,14836,2.03,2.21,32741.81,1542,10.39,21.23,262359.53,8.01,9,73.0,83.9,58.2
Summer_Sale_2024,summer_AG,summer sale,Broad,2024-06-11,Shopping,Mobile,United States,18-24,Male,724004,15696,2.17,1.86,29134.97,1118,7.12,26.06,167075.43,5.73,10,69.5,73.1,65.8
Summer_Sale_2024,summer_AG,summer deals,Phrase,2024-06-11,Search,Mobile,United States,25-34,Male,889000,22417,2.52,1.68,37737.27,2259,10.08,16.71,368589.47,9.77,9,67.2,65.7,74.1
Back_To_School_2024,school_AG,school supplies,Exact,2024-06-11,Search,Mobile,United States,45-54,Male,1013608,25439,2.51,1.81,45944.91,2111,8.3,21.76,367330.71,8.0,8,83.5,74.2,63.4
Back_To_School_2024,back_AG,back to school,Phrase,2024-06-11,Shopping,Mobile,United States,35-44,Male,667218,13432,2.01,2.15,28881.19,909,6.77,31.77,148877.48,5.15,8,79.5,68.8,71.4
Spring_Launch_2024,spring_AG,spring sale,Broad,2024-06-11,Shopping,Mobile,United States,25-34,Female,358922,8644,2.41,2.4,20721.79,819,9.47,25.3,127599.71,6.16,8,81.8,78.2,74.0
Spring_Launch_2024,spring_AG,spring deals,Phrase,2024-06-11,Shopping,Mobile,United States,35-44,Female,638188,14799,2.32,1.85,27357.11,1374,9.28,19.91,193238.54,7.06,10,82.2,70.2,70.7
Valentine_Day_2024,valentine_AG,valentine gifts,Exact,2024-06-11,Shopping,Mobile,United States,35-44,Female,751777,19012,2.53,2.24,42548.97,1738,9.14,24.48,258128.44,6.07,7,65.4,80.5,75.9
Valentine_Day_2024,valentine_AG,valentine presents,Phrase,2024-06-11,Search,Desktop,United States,25-34,Male,503599,11150,2.21,1.78,19873.12,1196,10.73,16.62,174036.31,8.76,7,67.5,66.0,72.7
New_Year_2024,new_AG,new year deals,Broad,2024-06-11,Shopping,Desktop,United States,45-54,Female,468367,10960,2.34,1.64,17931.44,979,8.93,18.32,142792.74,7.96,7,65.2,81.5,75.6
New_Year_2024,new_AG,new year sale,Phrase,2024-06-11,Search,Mobile,United States,35-44,Male,1037177,25524,2.46,1.79,45790.09,2520,9.87,18.17,362659.92,7.92,8,69.2,67.6,77.2
Q3_Promo_2024,summer_AG,summer promo,Phrase,2024-06-11,Search,Desktop,United States,18-24,Female,760975,14843,1.95,1.59,23642.61,1521,10.25,15.54,281309.11,11.9,10,78.8,66.3,67.6
Q3_Promo_2024,q3_AG,q3 deals,Broad,2024-06-11,Search,Desktop,United States,18-24,Male,940042,29594,3.15,1.67,49404.93,2538,8.58,19.47,361440.66,7.32,9,73.7,66.4,74.9
Flash_Sale_2024,flash_AG,flash sale,Exact,2024-06-11,Shopping,Desktop,United States,35-44,Male,341198,8105,2.38,1.91,15462.62,840,10.36,18.41,152892.29,9.89,9,65.0,63.5,69.0
Flash_Sale_2024,limited_AG,limited time,Phrase,2024-06-11,Search,Desktop,United States,35-44,Female,653868,14145,2.16,2.29,32429.12,934,6.6,34.72,183332.76,5.65,8,64.3,64.6,64.2
Holiday_Shopping_2024,holiday_AG,holiday gifts,Broad,2024-06-12,Search,Desktop,United States,18-24,Female,800129,16596,2.07,2.24,37112.23,1290,7.77,28.77,173561.15,4.68,7,83.5,82.7,70.4
Holiday_Shopping_2024,christmas_AG,christmas presents,Phrase,2024-06-12,Shopping,Desktop,United States,18-24,Male,370819,7162,1.93,1.77,12668.29,544,7.6,23.29,106302.88,8.39,9,75.3,62.2,65.6
Black_Friday_2024,black_AG,black friday deals,Exact,2024-06-12,Search,Desktop,United States,18-24,Female,224971,4739,2.11,1.95,9263.32,360,7.6,25.73,48297.76,5.21,8,66.4,74.1,72.0
Black_Friday_2024,black_AG,black friday sale,Phrase,2024-06-12,Shopping,Mobile,United States,18-24,Male,489425,13935,2.85,1.66,23178.54,915,6.57,25.33,171474.61,7.4,10,71.4,71.5,77.1
Cyber_Monday_2024,cyber_AG,cyber monday tech,Exact,2024-06-12,Shopping,Mobile,United States,18-24,Male,800508,14050,1.76,2.44,34253.51,846,6.02,40.49,148651.42,4.34,9,71.0,72.4,69.0
Cyber_Monday_2024,laptop_AG,laptop deals,Phrase,2024-06-12,Search,Desktop,United States,18-24,Female,812884,23667,2.91,2.43,57527.53,1512,6.39,38.05,279442.84,4.86,7,66.6,63.8,77.3
Summer_Sale_2024,summer_AG,summer sale,Broad,2024-06-12,Search,Desktop,United States,35-44,Male,931597,18435,1.98,2.07,38159.66,1344,7.29,28.39,218594.07,5.73,9,77.8,81.1,57.9
Summer_Sale_2024,summer_AG,summer deals,Phrase,2024-06-12,Search,Desktop,United States,35-44,Female,770053,14587,1.89,1.6,23296.86,1571,10.77,14.83,304430.7,13.07,8,80.6,76.1,75.1
Back_To_School_2024,school_AG,school supplies,Exact,2024-06-12,Search,Mobile,United States,35-44,Female,322368,6219,1.93,1.82,11300.63,634,10.19,17.82,103448.1,9.15,8,75.1,67.1,71.0
Back_To_School_2024,back_AG,back to school,Phrase,2024-06-12,Search,Mobile,United States,45-54,Female,710597,15947,2.24,2.12,33794.66,1218,7.64,27.75,224501.1,6.64,7,74.4,69.5,66.4
Spring_Launch_2024,spring_AG,spring sale,Broad,2024-06-12,Search,Desktop,United States,45-54,Male,626543,19104,3.05,2.46,46958.95,1601,8.38,29.33,234719.82,5.0,10,78.7,72.0,62.9
Spring_Launch_2024,spring_AG,spring deals,Phrase,2024-06-12,Shopping,Mobile,United States,18-24,Male,671437,20710,3.08,2.3,47565.37,2107,10.17,22.57,339288.99,7.13,7,80.7,74.8,65.4
Valentine_Day_2024,valentine_AG,valentine gifts,Exact,2024-06-12,Shopping,Mobile,United States,18-24,Male,614146,19948,3.25,2.4,47860.88,1976,9.91,24.22,358319.0,7.49,8,78.4,80.7,67.9
Valentine_Day_2024,valentine_AG,valentine presents,Phrase,2024-06-12,Shopping,Desktop,United States,18-24,Male,527146,15298,2.9,2.42,37013.61,1176,7.69,31.47,216004.03,5.84,9,69.9,82.7,71.7
New_Year_2024,new_AG,new year deals,Broad,2024-06-12,Search,Mobile,United States,35-44,Male,748613,21858,2.92,2.31,50562.61,2295,10.5,22.03,439432.58,8.69,8,64.9,64.7,74.7
New_Year_2024,new_AG,new year sale,Phrase,2024-06-12,Shopping,Mobile,United States,18-24,Female,423286,9361,2.21,1.51,14122.02,711,7.6,19.86,111818.28,7.92,9,80.9,63.1,62.1
Q3_Promo_2024,summer_AG,summer promo,Phrase,2024-06-12,Shopping,Mobile,United States,25-34,Male,777398,15409,1.98,2.26,34812.75,1200,7.79,29.01,210882.69,6.06,8,65.4,68.3,66.5
Q3_Promo_2024,q3_AG,q3 deals,Broad,2024-06-12,Shopping,Mobile,United States,45-54,Female,711450,18463,2.6,1.55,28529.49,1853,10.04,15.4,251263.87,8.81,9,84.8,66.7,67.8
Flash_Sale_2024,flash_AG,flash sale,Exact,2024-06-12,Search,Desktop,United States,45-54,Male,637554,16529,2.59,2.0,33012.19,1329,8.04,24.84,178548.24,5.41,8,83.5,79.6,70.7
Flash_Sale_2024,limited_AG,limited time,Phrase,2024-06-12,Search,Mobile,United States,45-54,Male,629473,17577,2.79,1.64,28896.41,1881,10.7,15.36,283633.05,9.82,10,78.5,75.3,70.8
Holiday_Shopping_2024,holiday_AG,holiday gifts,Broad,2024-06-13,Shopping,Desktop,United States,25-34,Female,910322,19971,2.19,2.25,44913.74,1797,9.0,24.99,246224.91,5.48,10,73.1,80.4,64.2
Holiday_Shopping_2024,christmas_AG,christmas presents,Phrase,2024-06-13,Shopping,Desktop,United States,25-34,Female,483337,12001,2.48,2.12,25418.24,1255,10.46,20.25,180034.25,7.08,8,75.1,71.3,63.8
Black_Friday_2024,black_AG,black friday deals,Exact,2024-06-13,Search,Desktop,United States,18-24,Female,680162,11986,1.76,1.62,19442.55,1161,9.69,16.75,173438.48,8.92,7,80.0,80.3,63.0
Black_Friday_2024,black_AG,black friday sale,Phrase,2024-06-13,Shopping,Desktop,United States,18-24,Female,258605,5089,1.97,1.7,8651.75,372,7.31,23.26,70433.55,8.14,8,81.1,62.1,75.6
Cyber_Monday_2024,cyber_AG,cyber monday tech,Exact,2024-06-13,Shopping,Desktop,United States,45-54,Male,393505,10754,2.73,1.65,17759.96,674,6.27,26.35,122765.64,6.91,10,74.3,75.2,66.5
Cyber_Monday_2024,laptop_AG,laptop deals,Phrase,2024-06-13,Search,Mobile,United States,35-44,Male,527450,15082,2.86,2.32,34995.54,929,6.16,37.67,145664.72,4.16,8,76.3,75.3,69.6
Summer_Sale_2024,summer_AG,summer sale,Broad,2024-06-13,Shopping,Desktop,United States,45-54,Male,842461,26960,3.2,1.89,50970.21,2369,8.79,21.52,422011.74,8.28,7,77.1,70.5,70.5
Summer_Sale_2024,summer_AG,summer deals,Phrase,2024-06-13,Shopping,Mobile,United States,25-34,Male,1066529,28022,2.63,1.71,47780.61,2390,8.53,19.99,454978.44,9.52,10,83.3,78.5,72.0
Back_To_School_2024,school_AG,school supplies,Exact,2024-06-13,Search,Mobile,United States,18-24,Male,417259,10177,2.44,1.61,16394.65,1029,10.11,15.93,155593.91,9.49,7,81.0,79.9,76.0
